USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq
9344,11658,1,20210312,1
9347,5085,2,20210328,1
9347,1499,2,20210403,1
9350,1616,14,20210311,1
9350,8106,15,20210311,2
9350,8599,16,20210313,1
9350,12705,25,20210314,1
9350,1616,28,20210316,1
9350,10508,100,20210318,1
9350,5184,30,20210318,2
9350,10978,123,20210325,1
9352,6550,118,20210327,1
9352,10828,112,20210327,2
9352,7619,1,20210330,1
9352,7619,125,20210330,2
9352,2940,1,20210404,1
9352,2940,96,20210405,1
9356,5020,104,20210321,1
9356,5269,200,20210329,1
9356,5269,61,20210329,2
9356,5269,61,20210330,1
9356,5269,68,20210331,1
9356,5269,1,20210331,2
9356,5269,90,20210331,3
9359,9306,10,20210307,1
9359,3980,98,20210307,2
9359,10508,9,20210320,1
9359,1900,113,20210320,2
9359,10508,90,20210320,3
9359,9306,85,20210320,4
9359,6009,1,20210320,5
9359,2794,108,20210327,1
9359,5541,95,20210327,2
9359,13215,112,20210327,3
9359,5184,109,20210327,4
9360,4108,49,20210303,1
9360,5654,1,20210303,2
9360,4108,1,20210304,1
9360,10121,36,20210319,1
9362,5654,1,20210314,1
9362,5220,1,20210314,2
9362,10238,21,20210320,1
9362,10238,1,20210320,2
9362,611,1,20210320,3
9362,5220,68,20210321,1
9362,5220,26,20210321,2
9363,7431,19,20210303,1
9363,7211,76,20210310,1
9363,987,106,20210311,1
9363,1616,73,20210312,1
9363,7211,9,20210315,1
9363,7211,8,20210317,1
9364,7459,54,20210312,1
9364,4915,15,20210321,1
9371,5020,1,20210306,1
9371,5020,103,20210306,2
9371,5020,100,20210307,1
9371,5020,1,20210313,1
9371,5020,102,20210313,2
9371,11620,1,20210314,1
9371,13799,1,20210314,2
9371,10363,1,20210321,1
9371,10363,92,20210321,2
9371,5020,1,20210322,1
9371,7059,95,20210322,2
9371,465,1,20210322,3
9371,5020,1,20210322,4
9374,13229,1,20210314,1
9374,13110,1,20210314,2
9374,8645,102,20210314,3
9374,8645,1,20210314,4
9377,3674,43,20210313,1
9377,1616,115,20210318,1
9377,3674,52,20210320,1
9377,3620,19,20210329,1
9377,10894,14,20210401,1
9379,13075,93,20210315,1
9379,2123,103,20210315,2
9386,1832,26,20210316,1
9393,7211,52,20210307,1
9393,4792,30,20210310,1
9393,9119,14,20210314,1
9393,9119,131,20210318,1
9393,1900,42,20210320,1
9393,1900,65,20210320,2
9393,5184,113,20210323,1
9393,10365,96,20210324,1
9393,10365,31,20210325,1
9393,10365,17,20210325,2
9393,10365,1,20210325,3
9397,8503,89,20210320,1
9397,5470,25,20210320,2
9397,8503,53,20210323,1
9397,8503,56,20210327,1
9397,4557,75,20210327,2
9397,8928,1,20210327,3
9397,8503,95,20210327,4
9397,8503,2,20210327,5
9397,1932,46,20210327,6
9397,8503,97,20210327,7
9397,1932,1,20210327,8
9397,210,1,20210328,1
9397,5299,1,20210328,2
9397,5470,94,20210330,1
9397,10828,1,20210331,1
9399,13378,117,20210315,1
9399,6034,1,20210315,2
9399,6034,113,20210315,3
9399,6034,1,20210315,4
9399,3667,98,20210322,1
9399,1900,79,20210324,1
9399,1900,5,20210324,2
9399,1900,31,20210325,1
9399,3009,130,20210328,1
9399,3009,1,20210328,2
9399,2777,102,20210330,1
9399,10828,99,20210331,1
9399,14434,117,20210331,2
9399,1792,133,20210402,1
9402,7758,1,20210313,1
9403,11008,49,20210311,1
9403,2820,20,20210313,1
9403,6654,82,20210314,1
9403,8928,121,20210320,1
9403,13893,154,20210327,1
9403,13893,193,20210327,2
9403,4391,3,20210327,3
9403,13893,88,20210328,1
9403,9870,77,20210328,2
9403,13893,186,20210328,3
9407,7628,59,20210306,1
9407,7628,52,20210306,2
9407,7337,91,20210307,1
9407,7337,1,20210307,2
9407,12139,1,20210314,1
9407,5381,1,20210314,2
9407,3076,1,20210314,3
9407,13279,2,20210314,4
9407,6654,1,20210314,5
9407,13279,1,20210314,6
9407,1244,1,20210314,7
9407,3076,101,20210314,8
9407,2901,1,20210314,9
9407,3308,1,20210314,10
9407,2901,85,20210320,1
9407,1494,131,20210322,1
9407,7354,112,20210323,1
9407,10508,52,20210324,1
9407,10909,7,20210327,1
9407,11030,90,20210327,2
9407,8713,11,20210327,3
9407,7121,100,20210327,4
9408,3674,3,20210320,1
9408,4510,1,20210325,1
9408,2170,1,20210331,1
9409,10395,96,20210318,1
9409,10395,37,20210320,1
9409,6287,17,20210321,1
9409,3498,5,20210322,1
9409,3498,6,20210323,1
9409,10894,19,20210402,1
9418,9287,19,20210319,1
9418,9287,11,20210325,1
9418,7874,7,20210325,2
9418,10365,14,20210325,3
9418,3620,3,20210325,4
9418,7874,9,20210401,1
9418,9287,23,20210401,2
9423,12759,40,20210306,1
9423,12759,90,20210312,1
9423,12759,25,20210313,1
9425,9287,48,20210314,1
9425,1900,111,20210321,1
9426,1616,2,20210313,1
9426,6009,22,20210313,2
9426,14125,99,20210313,3
9428,9486,109,20210311,1
9428,6377,1,20210318,1
9428,6377,1,20210318,2
9428,13893,200,20210318,3
9428,13893,118,20210320,1
9428,13893,116,20210320,2
9428,9909,1,20210320,3
9428,13733,103,20210321,1
9428,13282,58,20210323,1
9428,13282,18,20210324,1
9428,13698,1,20210325,1
9428,13698,93,20210326,1
9428,13733,71,20210327,1
9428,2233,136,20210328,1
9428,4813,1,20210328,2
9428,3481,85,20210328,3
9429,2198,64,20210306,1
9429,9552,59,20210306,2
9429,6343,42,20210306,3
9429,12484,87,20210313,1
9429,5654,1,20210314,1
9429,5654,83,20210314,2
9429,11993,55,20210314,3
9429,11674,24,20210315,1
9429,4216,105,20210321,1
9430,11132,1,20210308,1
9430,781,1,20210316,1
9432,781,1,20210318,1
9432,14509,1,20210319,1
9432,12216,1,20210319,2
9432,8968,1,20210319,3
9432,5031,1,20210319,4
9432,2170,1,20210319,5
9432,13683,1,20210319,6
9432,3151,1,20210319,7
9432,6287,1,20210319,8
9432,12761,1,20210319,9
9432,953,1,20210319,10
9432,3597,1,20210319,11
9432,14169,1,20210319,12
9432,11233,2,20210319,13
9432,10237,1,20210319,14
9432,14397,1,20210319,15
9432,14381,1,20210319,16
9432,12648,1,20210327,1
9436,7220,2,20210320,1
9436,12215,89,20210320,2
9436,465,10,20210320,3
9436,12215,4,20210320,4
9436,12215,8,20210320,5
9436,12215,2,20210320,6
9436,12215,4,20210320,7
9436,12215,2,20210320,8
9438,5168,110,20210314,1
9438,10925,84,20210330,1
9438,1063,1,20210330,2
9439,12342,29,20210302,1
9439,12342,1,20210302,2
9439,12342,6,20210303,1
9439,12342,1,20210303,2
9439,14282,116,20210307,1
9439,8480,115,20210312,1
9439,8637,55,20210313,1
9439,5076,1,20210320,1
9439,3107,1,20210320,2
9439,13460,1,20210320,3
9439,13460,75,20210320,4
9439,12558,1,20210321,1
9439,12558,108,20210321,2
9439,13460,48,20210322,1
9439,13460,1,20210322,2
9439,13460,24,20210322,3
9440,3959,19,20210312,1
9440,10996,83,20210312,2
9440,1616,10,20210313,1
9440,5184,10,20210321,1
9440,5541,92,20210324,1
9440,8649,37,20210327,1
9441,3265,7,20210306,1
9441,3265,56,20210307,1
9441,3674,25,20210309,1
9441,3674,110,20210310,1
9441,14282,2,20210312,1
9441,8690,14,20210312,2
9441,14282,48,20210312,3
9441,14282,75,20210312,4
9441,8690,96,20210312,5
9441,12409,146,20210312,6
9441,2198,79,20210312,7
9441,2198,11,20210312,8
9441,7583,18,20210312,9
9441,7583,1,20210312,10
9441,14282,41,20210313,1
9441,5654,1,20210313,2
9441,5654,20,20210313,3
9441,5654,34,20210313,4
9441,14282,78,20210313,5
9441,5654,1,20210313,6
9441,14282,1,20210313,7
9441,11126,77,20210314,1
9441,9636,22,20210314,2
9441,14282,64,20210314,3
9441,11132,17,20210314,4
9441,14282,1,20210314,5
9441,9636,6,20210315,1
9441,7152,5,20210315,2
9441,10512,1,20210315,3
9441,6654,15,20210317,1
9441,4248,111,20210317,2
9441,14250,1,20210319,1
9441,10695,106,20210319,2
9447,1908,28,20210304,1
9447,9287,51,20210307,1
9447,13215,32,20210320,1
9447,1900,83,20210321,1
9447,1900,30,20210322,1
9451,12378,1,20210308,1
9451,8954,1,20210308,2
9451,7958,1,20210308,3
9451,12823,1,20210308,4
9451,1842,1,20210313,1
9451,1921,1,20210313,2
9451,9302,1,20210313,3
9451,4033,1,20210313,4
9451,6847,1,20210313,5
9451,4278,1,20210313,6
9451,1921,1,20210314,1
9451,4033,1,20210314,2
9451,4278,1,20210314,3
9451,854,14,20210319,1
9455,8400,57,20210313,1
9455,2922,101,20210321,1
9455,12554,90,20210326,1
9455,6096,91,20210328,1
9455,1455,89,20210403,1
9461,12363,1,20210313,1
9461,9640,1,20210313,2
9461,57,1,20210313,3
9461,1215,2,20210313,4
9461,24,1,20210313,5
9461,781,1,20210320,1
9467,6024,1,20210306,1
9467,99,2,20210306,2
9467,7896,99,20210306,3
9467,6271,1,20210306,4
9467,5633,2,20210306,5
9467,7340,2,20210306,6
9467,6943,42,20210307,1
9467,14250,1,20210317,1
9467,10639,102,20210317,2
9467,10775,74,20210321,1
9467,10775,38,20210324,1
9467,10628,101,20210324,2
9467,3347,45,20210324,3
9467,9821,113,20210326,1
9467,8303,148,20210326,2
9467,12450,78,20210326,3
9467,11720,112,20210326,4
9472,13596,85,20210304,1
9472,9654,11,20210304,2
9472,7898,28,20210305,1
9472,6201,112,20210305,2
9472,10237,62,20210305,3
9472,13838,74,20210307,1
9472,10682,81,20210307,2
9472,1588,88,20210307,3
9472,7301,26,20210307,4
9472,5038,57,20210312,1
9472,4205,151,20210312,2
9472,12705,1,20210312,3
9472,2874,13,20210312,4
9472,8599,104,20210314,1
9472,1616,57,20210320,1
9472,7247,49,20210320,2
9472,5931,122,20210321,1
9472,9287,46,20210322,1
9473,13643,12,20210320,1
9473,4915,1,20210320,2
9473,2137,1,20210320,3
9473,2137,81,20210320,4
9473,2922,8,20210327,1
9473,4108,81,20210327,2
9473,5184,107,20210327,3
9475,1784,16,20210312,1
9475,7211,27,20210312,2
9475,8536,89,20210313,1
9475,655,113,20210323,1
9477,13893,189,20210328,1
9477,13893,96,20210328,2
9477,13893,26,20210330,1
9480,11008,1,20210313,1
9480,11008,28,20210313,2
9480,10972,107,20210320,1
9481,13110,40,20210320,1
9481,13110,35,20210321,1
9481,6497,33,20210322,1
9481,13110,34,20210323,1
9481,6497,75,20210323,2
9481,3154,9,20210324,1
9481,1063,5,20210324,2
9481,3154,39,20210326,1
9485,2849,109,20210401,1
9487,8536,1,20210314,1
9488,14447,110,20210315,1
9488,14447,1,20210315,2
9488,10561,1,20210327,1
9490,1616,99,20210314,1
9490,7211,43,20210322,1
9490,7211,38,20210323,1
9492,3744,1,20210317,1
9493,7525,63,20210310,1
9493,2943,45,20210312,1
9493,8106,5,20210315,1
9495,1589,8,20210306,1
9495,7628,39,20210307,1
9495,7628,58,20210307,2
9495,5184,108,20210317,1
9495,1676,62,20210319,1
9495,8536,34,20210320,1
9495,1676,27,20210320,2
9495,7301,23,20210321,1
9495,7577,107,20210321,2
9495,8536,22,20210321,3
9495,2950,20,20210324,1
9497,7628,115,20210305,1
9497,1588,44,20210307,1
9502,14071,2,20210302,1
9502,7457,1,20210302,2
9502,5206,1,20210302,3
9502,7457,111,20210302,4
9502,5206,2,20210302,5
9502,12102,1,20210307,1
9502,9261,1,20210307,2
9502,2963,14,20210314,1
9502,2963,84,20210316,1
9503,1616,26,20210316,1
9503,1616,4,20210318,1
9504,8579,19,20210310,1
9510,5287,10,20210315,1
9510,5287,1,20210320,1
9511,1616,137,20210314,1
9511,4341,1,20210327,1
9511,10365,130,20210330,1
9511,1435,46,20210330,2
9512,14250,1,20210314,1
9512,987,1,20210314,2
9512,3683,1,20210314,3
9512,13291,3,20210321,1
9512,7941,106,20210321,2
9512,3346,24,20210330,1
9513,11037,50,20210315,1
9514,9119,26,20210314,1
9514,2922,1,20210326,1
9514,2922,13,20210326,2
9515,4590,1,20210307,1
9515,7450,81,20210307,2
9515,1454,123,20210311,1
9515,10252,106,20210312,1
9515,8579,1,20210314,1
9515,5946,10,20210317,1
9515,1864,78,20210320,1
9515,1864,1,20210320,2
9515,1864,1,20210320,3
9515,7938,98,20210320,4
9515,6242,90,20210321,1
9515,1932,94,20210328,1
9517,11132,1,20210306,1
9517,14434,2,20210306,2
9517,12693,2,20210306,3
9517,7340,2,20210306,4
9517,7896,1,20210306,5
9517,7340,2,20210306,6
9517,7340,94,20210306,7
9517,7261,93,20210307,1
9517,303,106,20210313,1
9517,303,1,20210313,2
9517,10308,95,20210313,3
9521,7220,6,20210313,1
9521,6477,2,20210313,2
9521,465,2,20210313,3
9521,7606,2,20210320,1
9521,7874,4,20210324,1
9521,5991,1,20210324,2
9521,12930,1,20210324,3
9521,1900,1,20210328,1
9521,10925,18,20210328,2
9521,3620,10,20210328,3
9521,5991,1,20210328,4
9521,255,10,20210328,5
9523,10955,27,20210309,1
9523,9120,2,20210322,1
9523,9120,1,20210323,1
9523,13518,49,20210329,1
9523,13518,1,20210329,2
9523,13518,71,20210329,3
9523,13518,33,20210330,1
9528,7211,28,20210308,1
9528,8599,5,20210308,2
9528,7874,28,20210309,1
9528,5038,7,20210315,1
9528,3674,35,20210315,2
9528,7211,1,20210316,1
9528,3893,17,20210316,2
9528,1900,27,20210316,3
9528,4201,35,20210316,4
9528,5184,92,20210321,1
9528,3620,11,20210324,1
9528,255,15,20210324,2
9534,2170,2,20210328,1
9534,2170,1,20210328,2
9534,2170,2,20210328,3
9534,2170,2,20210328,4
9534,2170,10,20210328,5
9535,3667,2,20210316,1
9535,2943,11,20210317,1
9535,9287,24,20210318,1
9535,5038,14,20210319,1
9535,4205,71,20210319,2
9535,4792,52,20210319,3
9535,5541,95,20210402,1
9537,5742,41,20210305,1
9537,5085,1,20210320,1
9537,5269,47,20210320,2
9537,5085,2,20210320,3
9541,1451,42,20210313,1
9541,1451,20,20210313,2
9541,14380,54,20210327,1
9541,14380,33,20210327,2
9543,2742,1,20210312,1
9543,9821,98,20210313,1
9543,9287,18,20210318,1
9543,16,2,20210321,1
9543,2737,172,20210321,2
9544,4391,13,20210323,1
9546,5220,200,20210320,1
9546,12558,1,20210320,2
9546,1046,15,20210320,3
9546,4610,1,20210320,4
9546,12558,4,20210320,5
9546,3683,111,20210320,6
9546,9909,1,20210320,7
9546,2835,3,20210320,8
9546,1046,1,20210320,9
9546,6654,99,20210324,1
9546,6654,1,20210324,2
9546,653,1,20210324,3
9546,653,25,20210324,4
9546,12968,126,20210325,1
9546,13180,104,20210326,1
9547,8579,47,20210303,1
9547,5269,1,20210303,2
9547,2198,90,20210306,1
9547,2198,1,20210306,2
9547,7592,87,20210306,3
9547,12648,1,20210310,1
9547,6477,79,20210310,2
9547,8579,45,20210313,1
9547,14380,1,20210320,1
9547,14380,128,20210320,2
9547,14380,2,20210320,3
9547,14380,121,20210322,1
9548,1616,163,20210314,1
9548,3481,83,20210314,2
9548,7020,1,20210327,1
9548,2198,1,20210327,2
9548,4216,1,20210328,1
9548,611,1,20210328,2
9548,2198,1,20210328,3
9548,2198,100,20210328,4
9548,8283,1,20210328,5
9548,9328,1,20210328,6
9548,9328,27,20210328,7
9548,2198,2,20210328,8
9549,1864,92,20210306,1
9549,1932,1,20210306,2
9549,8970,1,20210313,1
9549,10828,1,20210315,1
9549,13658,2,20210315,2
9549,458,2,20210315,3
9550,14380,71,20210311,1
9550,14380,58,20210312,1
9550,14380,86,20210320,1
9550,14380,25,20210320,2
9556,8576,26,20210306,1
9556,9552,75,20210306,2
9556,7603,1,20210306,3
9556,11132,54,20210312,1
9556,9534,102,20210317,1
9556,13909,86,20210321,1
9561,3255,32,20210326,1
9561,3255,1,20210326,2
9561,3255,58,20210328,1
9561,3255,1,20210328,2
9564,13909,89,20210308,1
9564,13909,1,20210308,2
9564,14380,43,20210309,1
9564,5395,83,20210318,1
9564,12759,91,20210324,1
9564,3303,45,20210327,1
9564,9341,90,20210327,2
9572,7211,148,20210309,1
9572,8127,3,20210309,2
9572,12484,37,20210309,3
9572,697,82,20210309,4
9572,987,111,20210309,5
9572,9534,4,20210312,1
9572,5654,40,20210312,2
9572,99,76,20210322,1
9572,10526,2,20210322,2
9572,4201,152,20210324,1
9572,14407,77,20210326,1
9575,1036,3,20210308,1
9575,9043,2,20210313,1
9575,3498,7,20210314,1
9575,9043,3,20210314,2
9575,3498,1,20210315,1
9575,8792,1,20210318,1
9575,7838,8,20210318,2
9575,7838,4,20210327,1
9577,12484,92,20210307,1
9577,12484,1,20210307,2
9577,8274,34,20210313,1
9577,8274,54,20210314,1
9577,8274,31,20210315,1
9584,13645,1,20210328,1
9589,5269,100,20210316,1
9590,3674,9,20210314,1
9590,4792,1,20210314,2
9590,3674,34,20210314,3
9590,3674,3,20210316,1
9590,4201,16,20210316,2
9590,4792,25,20210317,1
9590,12705,133,20210321,1
9590,10365,18,20210323,1
9590,10365,126,20210327,1
9590,10925,68,20210329,1
9590,10894,44,20210331,1
9594,4506,4,20210311,1
9594,11008,1,20210311,2
9594,9821,97,20210311,3
9594,11008,97,20210312,1
9594,7685,30,20210312,2
9594,7685,63,20210312,3
9594,14380,3,20210313,1
9594,5532,67,20210313,2
9594,10259,78,20210314,1
9594,6637,136,20210314,2
9594,611,20,20210318,1
9594,611,1,20210318,2
9594,611,44,20210318,3
9594,9051,83,20210319,1
9594,611,2,20210319,2
9594,14282,2,20210320,1
9594,14380,1,20210320,2
9594,14380,1,20210320,3
9594,8808,10,20210320,4
9594,9267,7,20210320,5
9594,10121,98,20210321,1
9594,2076,20,20210321,2
9594,10121,10,20210321,3
9594,14282,117,20210321,4
9594,3990,16,20210321,5
9594,13217,4,20210326,1
9594,13217,1,20210326,2
9594,2198,38,20210327,1
9594,6957,15,20210327,2
9594,2842,50,20210327,3
9594,2842,1,20210327,4
9594,2198,1,20210327,5
9594,2198,43,20210328,1
9595,13097,2,20210303,1
9595,11008,2,20210303,2
9595,9654,110,20210303,3
9595,4136,1,20210303,4
9595,4136,194,20210304,1
9595,4136,45,20210306,1
9595,10651,30,20210306,2
9595,10651,2,20210307,1
9595,10651,28,20210308,1
9595,10651,18,20210309,1
9595,10651,30,20210311,1
9595,12304,73,20210312,1
9595,12304,14,20210313,1
9595,12304,7,20210313,2
9595,12304,24,20210313,3
9595,5706,43,20210316,1
9595,5706,17,20210317,1
9595,5706,18,20210317,2
9595,5706,63,20210318,1
9595,12364,10,20210318,2
9595,5039,83,20210319,1
9595,5039,14,20210320,1
9595,2170,2,20210320,2
9595,5039,20,20210321,1
9596,2596,10,20210308,1
9596,7874,11,20210308,2
9596,2950,8,20210308,3
9596,5991,7,20210308,4
9596,7541,12,20210308,5
9596,12276,46,20210315,1
9596,5184,103,20210317,1
9596,12276,1,20210318,1
9608,10238,1,20210310,1
9608,14454,1,20210310,2
9608,11132,75,20210314,1
9608,6654,100,20210314,2
9608,14320,120,20210321,1
9608,3967,1,20210321,2
9608,13839,1,20210321,3
9608,5170,1,20210321,4
9608,4425,1,20210321,5
9608,4685,96,20210328,1
9610,1075,134,20210302,1
9610,1075,1,20210302,2
9610,5184,126,20210319,1
9610,14071,134,20210319,2
9610,5184,1,20210319,3
9610,13077,76,20210320,1
9611,5541,96,20210325,1
9611,12399,24,20210325,2
9611,13215,114,20210327,1
9611,2874,1,20210327,2
9626,13540,143,20210304,1
9626,987,148,20210307,1
9626,4791,66,20210307,2
9626,14478,106,20210309,1
9626,11132,63,20210310,1
9626,9052,2,20210310,2
9626,4561,132,20210312,1
9626,9730,12,20210312,2
9626,578,100,20210312,3
9626,9052,72,20210312,4
9626,578,4,20210312,5
9626,14509,93,20210314,1
9626,6948,133,20210318,1
9626,9730,100,20210323,1
9626,8187,109,20210323,2
9626,2542,110,20210324,1
9626,14326,2,20210324,2
9626,2542,111,20210324,3
9629,2198,90,20210313,1
9629,9534,49,20210320,1
9629,13549,94,20210329,1
9629,6612,67,20210331,1
9629,7069,4,20210331,2
9629,6612,33,20210402,1
9629,10932,1,20210402,2
9629,7069,53,20210402,3
9629,13741,5,20210402,4
9631,11934,120,20210313,1
9631,13069,90,20210316,1
9631,13069,30,20210323,1
9631,13069,23,20210327,1
9631,8928,132,20210327,2
9631,8928,131,20210328,1
9631,8928,48,20210328,2
9632,7874,65,20210302,1
9632,3980,103,20210304,1
9632,8536,52,20210310,1
9632,5322,143,20210312,1
9632,1932,1,20210314,1
9632,1932,101,20210314,2
9637,14387,14,20210307,1
9637,218,38,20210314,1
9637,5797,75,20210315,1
9637,5797,1,20210315,2
9637,4205,53,20210317,1
9644,7642,1,20210313,1
9644,7758,1,20210313,2
9644,11132,1,20210313,3
9644,9287,146,20210319,1
9644,7459,25,20210321,1
9644,5220,1,20210321,2
9644,10487,1,20210325,1
9644,10526,1,20210325,2
9644,7340,1,20210403,1
9645,11132,1,20210304,1
9645,7321,1,20210304,2
9645,8482,44,20210320,1
9645,8482,108,20210320,2
9645,8482,12,20210320,3
9645,7841,108,20210323,1
9648,8480,1,20210303,1
9648,5654,1,20210303,2
9648,8618,2,20210303,3
9648,13994,1,20210304,1
9648,9534,1,20210304,2
9648,5654,1,20210304,3
9648,7592,2,20210307,1
9648,6994,2,20210307,2
9648,9821,1,20210307,3
9648,9240,18,20210310,1
9648,6372,1,20210310,2
9649,2922,139,20210323,1
9649,7459,55,20210324,1
9649,3642,4,20210324,2
9649,7459,16,20210324,3
9649,9416,65,20210326,1
9649,9416,1,20210326,2
9649,6026,1,20210327,1
9649,734,1,20210327,2
9649,14452,1,20210327,3
9649,9524,103,20210327,4
9649,94,9,20210327,5
9649,9524,1,20210327,6
9649,8305,18,20210327,7
9649,9416,1,20210327,8
9649,3822,1,20210327,9
9649,2422,1,20210327,10
9649,10446,1,20210327,11
9649,10213,1,20210327,12
9649,9524,1,20210327,13
9649,9416,1,20210327,14
9649,9909,2,20210404,1
9651,1892,147,20210320,1
9651,11363,166,20210321,1
9651,14489,1,20210323,1
9653,6009,3,20210302,1
9654,1616,140,20210316,1
9654,4201,153,20210316,2
9654,5184,62,20210319,1
9654,3620,116,20210323,1
9654,6524,68,20210325,1
9654,6524,43,20210325,2
9654,10365,139,20210330,1
9657,11819,1,20210314,1
9657,1189,107,20210322,1
9657,12399,1,20210324,1
9657,12399,95,20210325,1
9657,5668,47,20210331,1
9658,13643,12,20210301,1
9658,7211,30,20210302,1
9658,1536,93,20210302,2
9658,14509,18,20210303,1
9658,4792,22,20210310,1
9658,4201,43,20210317,1
9659,12558,97,20210304,1
9659,9473,90,20210306,1
9659,10628,96,20210313,1
9659,5121,105,20210320,1
9662,9045,118,20210313,1
9662,5020,99,20210314,1
9662,5269,89,20210321,1
9662,5020,1,20210321,2
9662,5269,1,20210321,3
9662,12222,115,20210322,1
9662,4439,111,20210324,1
9662,2523,128,20210325,1
9662,3822,109,20210327,1
9662,3822,2,20210327,2
9666,8599,94,20210307,1
9666,7628,24,20210313,1
9666,8599,29,20210313,2
9666,7628,1,20210313,3
9666,7628,79,20210317,1
9666,13215,50,20210318,1
9666,13215,44,20210324,1
9670,1428,84,20210311,1
9670,1428,98,20210312,1
9670,1428,37,20210313,1
9670,12006,127,20210314,1
9670,10139,141,20210320,1
9670,12006,26,20210321,1
9670,12006,1,20210321,2
9670,10139,10,20210321,3
9670,11845,94,20210324,1
9670,544,71,20210327,1
9672,13893,200,20210320,1
9674,2495,1,20210320,1
9674,11845,1,20210320,2
9674,2495,112,20210320,3
9674,8928,1,20210327,1
9675,1900,107,20210316,1
9675,4201,10,20210316,2
9675,9119,57,20210318,1
9675,13077,7,20210319,1
9675,8775,7,20210319,2
9675,5991,4,20210320,1
9675,3620,100,20210325,1
9675,10925,84,20210325,2
9675,2874,1,20210330,1
9680,8266,107,20210307,1
9680,8266,1,20210307,2
9680,8266,100,20210309,1
9680,8843,97,20210313,1
9680,6477,80,20210313,2
9680,6477,78,20210314,1
9680,6477,79,20210317,1
9680,5020,1,20210317,2
9684,5282,9,20210304,1
9684,5654,14,20210306,1
9684,3693,5,20210307,1
9684,1435,2,20210307,2
9684,5848,29,20210307,3
9684,8503,22,20210307,4
9684,8525,33,20210307,5
9684,10468,200,20210307,6
9684,10468,51,20210307,7
9684,11845,42,20210310,1
9684,84,29,20210310,2
9684,4868,8,20210310,3
9684,11490,128,20210310,4
9684,11898,47,20210310,5
9684,2399,14,20210310,6
9684,11336,12,20210310,7
9684,1921,54,20210311,1
9684,8186,42,20210312,1
9684,14106,102,20210312,2
9684,8106,14,20210312,3
9686,12705,108,20210308,1
9686,12705,1,20210308,2
9686,1908,1,20210308,3
9686,12705,46,20210308,4
9686,12705,1,20210308,5
9686,7628,1,20210308,6
9686,6985,75,20210311,1
9686,6985,65,20210312,1
9686,2943,100,20210315,1
9686,2943,46,20210316,1
9686,1494,200,20210321,1
9687,2170,1,20210329,1
9688,6477,22,20210316,1
9688,6477,48,20210317,1
9688,6477,8,20210317,2
9689,7459,124,20210306,1
9689,4792,26,20210316,1
9689,12987,122,20210317,1
9689,1616,91,20210317,2
9689,12987,60,20210317,3
9689,5184,30,20210319,1
9689,2046,62,20210321,1
9691,14250,1,20210312,1
9691,1647,1,20210312,2
9691,8928,1,20210326,1
9691,3634,3,20210328,1
9691,8283,1,20210328,2
9691,3411,2,20210328,3
9691,5654,1,20210328,4
9691,10802,2,20210328,5
9692,1892,25,20210325,1
9692,9909,4,20210325,2
9692,10213,14,20210330,1
9694,5893,105,20210314,1
9695,6654,96,20210316,1
9695,9534,4,20210316,2
9695,7583,9,20210320,1
9695,1052,26,20210320,2
9695,1052,15,20210322,1
9695,13186,78,20210326,1
9695,13186,38,20210327,1
9697,1952,70,20210310,1
9697,13077,104,20210316,1
9697,5184,113,20210317,1
9697,5184,1,20210317,2
9697,1494,129,20210322,1
9697,10091,15,20210325,1
9697,1384,138,20210326,1
9697,2943,9,20210326,2
9697,1384,46,20210328,1
9698,579,1,20210301,1
9703,5038,14,20210314,1
9709,2198,1,20210320,1
9709,6612,104,20210320,2
9709,14250,1,20210320,3
9709,2170,91,20210328,1
9709,2170,1,20210328,2
9709,2170,12,20210328,3
9711,8266,94,20210323,1
9711,8579,56,20210323,2
9711,8579,1,20210323,3
9714,7976,45,20210317,1
9714,7976,128,20210319,1
9714,14134,1,20210320,1
9714,5220,155,20210320,2
9714,5220,3,20210320,3
9714,5220,73,20210321,1
9714,13893,200,20210322,1
9714,13893,200,20210328,1
9717,6222,81,20210310,1
9717,6222,32,20210310,2
9717,12652,42,20210310,3
9719,1616,172,20210311,1
9719,1616,89,20210311,2
9719,5787,38,20210312,1
9719,4201,14,20210326,1
9726,11132,1,20210316,1
9726,11132,42,20210316,2
9726,11132,1,20210323,1
9726,6654,9,20210323,2
9726,11132,50,20210323,3
9726,6654,35,20210323,4
9726,6654,31,20210323,5
9727,7628,19,20210306,1
9727,14387,101,20210306,2
9727,7628,1,20210306,3
9727,5081,1,20210306,4
9727,5145,73,20210309,1
9727,1952,1,20210321,1
9727,5081,1,20210321,2
9729,987,78,20210304,1
9729,1616,34,20210309,1
9729,1616,36,20210311,1
9729,1616,56,20210312,1
9729,1616,52,20210313,1
9729,1616,21,20210314,1
9731,4351,30,20210314,1
9731,4351,2,20210314,2
9731,4351,73,20210314,3
9731,4351,1,20210314,4
9731,4221,1,20210316,1
9731,2109,28,20210316,2
9731,7896,60,20210317,1
9731,2697,6,20210317,2
9731,14134,1,20210317,3
9731,9909,88,20210320,1
9731,9909,1,20210320,2
9731,9909,109,20210320,3
9731,2087,116,20210322,1
9731,700,109,20210323,1
9731,3998,117,20210323,2
9731,14596,1,20210324,1
9731,7298,91,20210324,2
9733,7211,132,20210307,1
9733,10682,126,20210310,1
