USER_ID,MOVIE_ID,DURATION
7941,8049,7
7942,2170,1
7943,635,105
7943,1494,130
7943,1828,123
7943,1900,109
7943,2569,114
7943,2943,130
7943,3674,105
7943,3911,125
7943,3959,134
7943,4201,116
7943,4398,107
7943,4504,120
7943,4561,135
7943,4915,98
7943,5038,88
7943,5184,111
7943,5385,4
7943,5541,96
7943,5774,114
7943,5994,135
7943,6373,114
7943,6612,102
7943,7093,37
7943,7432,75
7943,8587,111
7943,8649,151
7943,8739,129
7943,9859,105
7943,9944,137
7943,10508,106
7943,10925,86
7943,10958,117
7943,13138,200
7943,13215,114
7943,14402,163
7945,4108,48
7946,4490,98
7946,4915,56
7946,6003,3
7946,6176,102
7946,6994,43
7946,7743,84
7946,9038,35
7946,9242,26
7946,9353,98
7946,10439,111
7946,11132,63
7946,12070,94
7946,12577,92
7946,13092,90
7946,14134,101
7948,1302,111
7948,1494,10
7948,2497,113
7948,5184,116
7948,7628,37
7948,10508,15
7948,12705,130
7948,12987,154
7948,13077,20
7949,3634,1
7949,4216,133
7949,4391,7
7949,7340,1
7949,8266,107
7949,8579,88
7950,3980,94
7950,4008,36
7950,5184,4
7951,3430,99
7953,700,52
7953,1774,110
7953,6323,36
7953,6612,103
7953,8283,101
7953,10865,23
7953,14596,124
7955,3495,1
7955,4108,5
7955,8176,83
7959,40,1
7959,2569,1
7959,3674,100
7959,5991,1
7959,9859,1
7959,14274,1
7960,987,82
7960,7874,6
7960,9287,130
7960,12097,65
7960,13117,1
7960,14516,99
7961,31,88
7961,269,61
7961,1310,83
7961,1834,64
7961,2136,83
7961,2618,73
7961,3073,70
7961,3354,70
7961,3817,72
7961,4337,79
7961,4372,71
7961,4650,92
7961,6379,75
7961,6432,93
7961,6678,44
7961,6902,1
7961,7143,114
7961,7666,79
7961,9214,77
7961,9267,1
7961,10164,1
7961,10173,90
7961,12409,129
7961,13354,75
7962,9950,1
7963,7465,200
7964,8749,55
7964,12215,95
7965,611,1
7965,4216,127
7965,5654,1
7965,6271,1
7965,13893,64
7965,14250,43
7966,1616,193
7966,6755,84
7967,2737,226
7967,7709,198
7967,7848,305
7967,12033,57
7967,14431,97
7968,8266,247
7968,12006,1
7968,13215,18
7968,13608,125
7968,13909,1
7968,14250,1
7969,697,157
7969,1740,2
7969,2069,3
7969,3157,30
7969,8811,152
7969,10487,32
7969,12735,132
7969,13893,2
7970,3202,1
7970,4385,147
7970,4791,117
7970,5121,1
7970,5184,5
7970,5991,12
7970,6222,2
7970,7143,126
7970,7261,101
7970,7848,113
7970,7926,1
7970,8089,114
7970,8480,1
7970,11851,131
7970,12174,113
7970,12466,1
7970,12558,1
7970,12746,97
7970,12894,136
7970,14097,1
7971,3449,105
7971,3683,1
7971,5085,1
7971,5236,69
7971,7269,15
7971,7530,16
7971,8579,90
7971,10232,82
7971,12648,1
7973,768,2
7973,2457,16
7973,3255,91
7973,3738,1
7973,4216,264
7973,4365,17
7973,4369,110
7973,6024,42
7973,6654,105
7973,8474,11
7973,10561,101
7973,11634,74
7973,12675,24
7973,12695,79
7973,12852,25
7973,12965,104
7973,14094,26
7973,14109,15
7974,1383,111
7974,3774,15
7974,3886,1
7974,5184,108
7974,9640,27
7974,13352,1
7975,6330,873
7975,14123,38
7976,3620,116
7976,5184,115
7976,12484,53
7976,12558,6
7977,1616,45
7977,4201,6
7977,4205,113
7977,4915,29
7977,7220,83
7977,7628,209
7978,1454,97
7978,1696,14
7978,3491,88
7978,4182,26
7978,4987,15
7978,7163,43
7978,8915,63
7978,10516,22
7978,13033,106
7978,13378,1
7978,13743,64
7980,8480,1
7984,478,23
7984,1384,9
7984,1647,112
7984,1900,57
7984,2265,24
7984,2874,104
7984,3667,40
7984,5038,149
7984,5184,109
7984,5991,127
7984,8106,199
7984,8713,92
7984,9715,25
7984,10091,109
7984,11383,85
7984,12956,118
7984,13077,23
7984,14043,9
7984,14071,132
7986,5081,1
7986,7697,116
7987,12759,93
7988,4527,1
7988,10167,45
7988,11194,1
7990,2170,1
7990,12364,87
7991,7459,1
7991,8564,154
7992,5991,2
7992,7874,12
7992,9590,115
7992,14274,1
7993,1908,107
7993,5131,74
7993,7628,118
7993,8599,113
7995,1133,97
7995,1536,74
7995,1900,20
7995,5184,17
7995,7013,24
7995,9287,62
7995,10365,102
7997,84,68
7997,1528,1
7997,5848,112
7997,7507,117
7997,9759,101
7997,9959,155
7998,2256,43
7998,4737,4
7998,5038,1
7998,10508,8
7999,1417,129
7999,1616,180
8000,2170,1
8000,12298,1
8001,5220,1
8001,10238,1
8002,2170,17
8002,5269,1
8005,697,148
8005,987,108
8005,4915,40
8005,6524,2
8005,7874,5
8005,8599,59
8005,8811,143
8005,9287,21
8005,14250,1
8006,1588,56
8006,1908,108
8006,2170,1
8006,2943,116
8006,5416,9
8006,7628,89
8006,9859,89
8006,10508,105
8006,12544,5
8006,13071,79
8006,13596,86
8007,3265,39
8007,3620,115
8007,5184,107
8007,6524,95
8007,11306,4
8007,13437,18
8008,5398,2
8009,1346,1
8009,1958,89
8009,2170,1
8009,3642,1
8009,4108,1
8009,7488,85
8009,8579,141
8009,9839,200
8010,40,113
8010,987,54
8010,1616,60
8010,4033,1
8010,4278,1
8010,8305,58
8010,8536,88
8010,9859,1
8010,12864,1
8010,14274,1
8013,1494,128
8013,2922,1
8013,3642,1
8013,12399,1
8014,2170,103
8014,4836,99
8014,5269,1
8015,6017,144
8017,736,112
8017,1892,1
8017,11363,256
8018,5038,9
8018,5131,7
8018,7525,6
8018,7874,11
8018,8283,1
8019,3893,18
8019,5081,113
8019,8106,175
8019,10220,195
8019,10651,104
8019,12215,83
8019,14071,154
8020,375,95
8020,1302,6
8022,854,2
8022,4278,2
8022,6201,63
8022,6588,5
8022,6855,3
8022,12033,136
8022,12173,19
8023,1589,2
8023,2198,95
8023,2372,53
8023,4201,66
8023,5038,2
8023,5131,4
8023,7874,8
8023,8599,131
8023,13186,15
8024,1490,160
8024,2198,102
8024,5909,91
8024,6654,96
8024,8965,129
8025,1130,175
8025,9416,66
8027,2198,1
8027,4721,125
8027,4868,1
8027,8052,286
8027,13180,104
8028,611,1
8028,6594,1
8028,6880,1
8028,8283,1
8028,12215,86
8029,1494,2
8029,5038,116
8029,10091,115
8029,10925,96
8029,12774,115
8030,1195,1
8030,1701,1
8030,2569,102
8030,2912,95
8030,3449,105
8030,4298,90
8030,6176,1
8030,7133,1
8030,7211,112
8030,7327,3
8030,7898,3
8030,8186,94
8030,8525,2
8030,9056,95
8030,9374,44
8030,10109,1
8030,11364,1
8030,13035,1
8030,13092,10
8030,13468,1
8030,14282,91
8031,5184,109
8031,5700,93
8031,6588,183
8031,8713,92
8031,13643,13
8032,133,82
8032,9909,186
8033,1900,9
8033,2950,4
8033,3620,5
8033,3674,6
8033,5131,15
8033,5991,3
8033,7525,13
8033,7874,7
8033,9131,2
8034,4035,102
8036,2473,145
8037,13893,2
8038,375,5
8038,6588,1
8038,8037,1
8040,7124,103
8040,12238,51
8040,12558,96
8041,7121,108
8041,8599,119
8041,9837,105
8042,8536,1
8045,2365,96
8045,2367,1
8045,2959,267
8045,4205,1
8045,4229,2
8045,5236,3
8045,5266,1
8045,5395,40
8045,6413,110
8045,7182,1
8045,8354,1
8045,9119,35
8045,9665,88
8045,12703,34
8045,13087,14
8045,14287,1
8046,579,4
8046,2007,2
8046,7020,1
8046,7340,1
8046,8283,1
8047,40,3
8047,1063,97
8047,2939,102
8047,4201,126
8047,5184,112
8047,9859,1
8047,10508,158
8047,10925,6
8047,13893,2
8048,6654,10
8048,7619,36
8048,9267,9
8048,12484,26
8048,14134,27
8049,1063,4
8049,3445,102
8049,5424,1
8049,6497,2
8049,6588,113
8049,7208,1
8049,8037,2
8049,10237,2
8049,10526,2
8049,10829,1
8049,10967,1
8049,12215,1
8049,13110,1
8049,14274,1
8050,1908,30
8050,3946,38
8050,6782,127
8050,9859,1
8050,12705,16
8051,8129,94
8052,596,122
8052,1616,111
8052,6002,132
8052,6994,1
8052,7209,40
8052,7592,103
8053,120,1
8053,1588,45
8053,2943,98
8053,6865,1
8053,8536,30
8053,9571,16
8054,10584,106
8054,13909,44
8055,1839,103
8055,6593,1
8055,10651,60
8055,13596,1
8055,14071,540
8055,14529,1
8056,1046,6
8056,1797,92
8056,2198,90
8056,5797,184
8056,5857,1
8056,7433,91
8056,7592,87
8056,7758,82
8056,8475,10
8057,255,16
8057,1900,5
8057,3620,17
8057,3674,5
8057,3678,14
8057,7874,12
8058,2198,2
8058,7093,2
8058,7459,22
8058,12554,54
8058,14250,1
8060,1616,34
8060,3674,96
8060,3893,1
8060,4201,12
8060,4278,1
8060,5038,1
8060,5991,3
8060,7211,41
8060,7874,12
8060,7941,51
8060,8579,103
8060,8599,43
8060,9287,29
8060,9859,1
8060,10526,1
8060,12097,2
8060,12648,92
8061,3620,7
8062,420,116
8062,4793,73
8062,6654,10
8062,8123,1
8062,13224,52
8062,13484,110
8064,2943,92
8064,4201,106
8065,1900,19
8065,3620,8
8065,3893,5
8065,5038,10
8065,5991,1
8065,7211,31
8065,7431,17
8065,7525,50
8065,8599,18
8065,9119,68
8065,10682,111
8066,303,105
8066,5502,1
8067,465,81
8067,472,89
8067,1346,1
8067,1455,90
8067,2170,1
8070,3674,158
8070,4157,104
8070,4792,23
8070,9287,9
8070,9781,88
8071,4243,19
8071,6880,89
8071,6921,50
8071,7758,77
8071,13893,2
8072,987,6
8072,1494,180
8072,1588,98
8072,1900,84
8072,1908,55
8072,2970,156
8072,3674,8
8072,4201,137
8072,5038,131
8072,5184,48
8072,6287,112
8072,7211,113
8072,7628,102
8072,8599,220
8072,10508,298
8072,10651,167
8073,1528,144
8073,4155,99
8073,4530,95
8073,11111,3
8073,11538,130
8073,11814,105
8073,11904,1
8073,12786,18
8073,12965,110
8074,1302,1
8074,1900,117
8074,5184,117
8074,5326,1
8074,5741,41
8074,6009,8
8074,6477,92
8074,8106,183
8074,8266,99
8074,8536,92
8074,8579,65
8074,9417,28
8074,10091,103
8074,13608,1
8075,9670,100
8076,4839,86
8076,8579,96
8076,13715,78
8077,2170,96
8077,12378,1
8079,665,96
8080,5081,58
8080,5145,13
8080,5184,94
8080,6009,84
8080,7628,19
8080,8599,121
8080,13215,40
8083,1616,39
8083,1647,41
8083,2943,55
8083,8106,56
8083,10091,94
8083,10365,30
8083,10789,131
8083,10894,25
8083,12399,86
8083,13215,112
8084,8599,118
8084,12378,1
8086,4738,30
8086,9914,138
8088,1363,4
8088,1939,80
8088,2274,1
8088,5336,135
8088,5351,117
8088,5557,11
8088,5654,1
8088,5991,1
8088,6236,2
8088,9534,2
8088,11712,118
8088,11784,114
8088,11794,5
8088,12651,3
8088,12801,1
8088,13518,79
8089,4792,67
8089,8599,1
8089,10894,65
8090,3620,40
8090,5081,26
8090,5184,142
8090,7301,87
8090,14043,19
8091,190,140
8091,677,2
8091,1037,249
8091,1069,1
8091,2170,4
8091,4812,1
8091,10440,3
8091,12693,3
8092,2198,20
8092,4868,105
8092,6654,96
8092,10828,1
8092,10932,4
8092,12120,52
8092,12974,1
8092,13942,27
8092,14478,126
8093,688,113
8093,816,200
8093,1858,35
8093,2316,97
8093,3569,105
8093,3634,1
8093,4254,199
8093,5084,1
8093,5669,197
8093,6525,5
8093,6924,110
8093,7340,1
8093,7895,13
8093,8095,161
8093,10048,181
8093,10213,70
8093,10286,111
8093,13643,106
8093,13813,1
8093,14250,1
8095,11226,10
8096,465,84
8096,6477,81
8096,6588,28
8096,9482,1
8096,14071,2
8096,14169,1
8097,5765,106
8098,3411,308
8098,4706,5
8098,9909,24
8099,1063,12
8099,1784,56
8099,1921,1
8099,3445,48
8099,4278,3
8099,6588,6
8099,8037,107
8099,9302,110
8099,9859,1
8099,10526,1
8099,10675,1
8100,1588,26
8100,4201,167
8100,4915,33
8100,9287,93
8100,9948,55
8100,12930,28
8100,13215,187
8101,697,79
8101,1968,5
8101,2198,88
8101,2316,88
8101,3683,1
8101,3726,1
8101,4108,1
8101,4216,1
8101,5493,1
8101,7133,93
8101,8091,1
8101,8579,93
8101,8811,302
8101,9267,1
8101,9829,1
8101,9938,1
8101,10385,1
8101,11008,5
8101,11132,1
8101,12035,1
8101,12735,1
8101,12759,92
8101,12958,1
8101,13658,10
8102,1686,151
8102,2137,32
8102,4313,76
8102,8749,193
8102,10561,109
8102,11829,90
8103,697,102
8103,1616,110
8103,7459,132
8104,6477,29
8104,13176,77
8104,14380,289
8105,5700,1
8105,13215,56
8106,465,3
8107,8367,92
8107,12554,2
8108,7020,109
8108,8879,8
8108,11605,106
8109,1638,1
8109,1797,1
8109,2170,5
8109,6009,18
8109,7749,47
8109,10508,122
8109,12558,1
8111,4915,29
8111,5184,181
8111,10091,112
8111,10789,105
8111,13077,93
8112,1494,14
8112,1616,19
8112,3893,9
8112,4201,4
8112,5038,102
8112,5184,8
8112,8536,11
8112,10091,5
8112,10978,40
8112,13215,112
8113,5081,113
8113,6009,23
8113,11276,88
8113,14043,3
8114,2943,129
8114,3642,47
8114,8106,170
8114,10978,112
8115,8579,236
8115,8970,1
8116,7001,135
8117,1536,91
8117,11982,44
8117,13215,113
8118,1435,15
8118,4916,127
8118,7848,1
8118,8291,4
8118,9944,8
8118,10068,102
8118,10235,25
8118,13215,8
8118,13838,7
8119,275,44
8119,2922,12
8119,8928,45
8119,12250,90
8120,8614,257
8121,2170,1
8121,5218,109
8122,1616,137
8122,5038,20
8122,5131,5
8122,5184,110
8122,7211,73
8122,7577,20
8122,8536,16
8122,9287,11
8122,10682,20
8122,13596,33
8126,12321,73
8127,3678,13
8127,5131,3
8127,7568,1
8127,11062,1
8127,13953,2
8128,677,1
8128,2137,89
8129,4108,78
8130,1570,72
8130,2422,21
8130,10375,58
8130,11193,131
8131,10365,110
8131,13608,1
8133,12759,41
8136,482,5
8136,2170,2
8136,7340,3
8136,9909,2
8136,12364,2
8137,1133,1
8137,1616,46
8137,1900,107
8137,2150,3
8137,2874,6
8137,2943,65
8137,2950,2
8137,4008,76
8137,4201,78
8137,5038,81
8137,5991,22
8137,7211,26
8137,7301,8
8137,7628,120
8137,10682,128
8137,13186,9
8137,13215,123
8137,13643,27
8137,14071,9
8138,120,92
8138,2170,1
8138,3343,3
8138,7895,131
8138,8204,11
8138,10608,97
8138,11863,37
8140,1616,2
8140,1900,111
8140,1908,97
8140,2170,1
8140,6330,95
8140,8106,4
8140,8536,90
8140,8599,113
8140,10682,32
8141,3986,1
8141,4068,15
8141,4824,1
8141,7376,1
8141,9390,6
8141,10414,6
8141,11053,2
8141,11264,17
8141,11505,2
8141,12000,2
8141,12645,2
8141,13133,1
8141,13964,5
8141,14016,3
8141,14355,1
8142,3232,110
8142,5633,1
8142,6829,3
8142,9534,1
8142,9821,7
8142,9949,1
8142,12484,96
8142,12608,2
8143,2924,24
8143,4915,29
8143,5184,114
8143,5308,24
8143,5541,117
8143,10365,152
8143,10789,102
8143,10978,3
8143,14522,101
8146,218,16
8146,1209,113
8146,1435,81
8146,2924,17
8146,5541,104
8146,8649,151
8146,10508,100
8148,40,1
8148,6708,2
8148,7848,113
8148,9859,1
8148,14274,1
8149,1494,1
8149,2943,135
8149,5184,25
8149,5541,65
8149,10894,108
8149,10925,15
8151,1900,109
8151,3642,17
8151,13077,22
8152,1921,1
8152,6413,91
8152,10130,1
8152,13909,4
8154,5131,1
8154,12761,29
8155,1900,44
8155,8106,132
8155,10508,28
8156,10508,10
8158,4033,1
8158,7208,25
8158,7485,130
8158,7606,1
8158,8954,1
8158,10130,1
8158,12544,125
8158,12705,28
8158,14071,146
8158,14274,1
8159,458,110
8159,5085,103
8159,8970,86
8159,12693,1
8160,1864,1
8160,2245,1
8160,12851,1
8161,6924,72
8161,7340,94
8161,8970,104
8161,9534,101
8161,9859,102
8161,12352,17
8162,8928,1
8163,8579,94
8165,1570,1
8165,2170,3
8165,4556,75
8165,6477,408
8165,8579,5
8166,1921,120
8166,3667,35
8166,4792,72
8166,4915,20
8166,7211,172
8166,8106,79
8167,5263,1
8167,5264,85
8167,7942,6
8167,8014,3
8167,10085,65
8167,10121,28
8167,12678,42
8168,2068,42
8168,7874,40
8169,5541,98
8169,7563,1
8169,7898,73
8169,9670,69
8171,1616,196
8171,1647,26
8171,2943,51
8171,4201,67
8171,4915,8
8171,7211,158
8171,8536,4
8171,13077,19
8175,13215,23
8176,1616,174
8176,4201,135
8176,4792,84
8176,10365,173
8178,1900,72
8178,2198,1
8178,8106,93
8179,6573,3
8179,7913,123
8179,12089,1
8181,1589,7
8181,1900,11
8181,5038,6
8181,7301,4
8181,7874,2
8181,13186,15
8182,1900,62
8182,2922,1
8182,6859,8
8182,8649,9
8182,11306,39
8183,5654,156
8183,6377,33
8183,6654,46
8183,7882,136
8183,10030,30
8183,11363,157
8183,12484,91
8183,13377,126
8184,9416,139
8184,9909,170
8185,1536,76
8185,1616,175
8185,1900,91
8185,5541,111
8185,8599,94
8185,9287,22
8187,4937,7
8187,9821,55
8187,10593,1
8187,11978,1
8187,12693,2
8187,13413,1
8189,2161,71
8189,10167,134
8189,11674,154
8189,12116,294
8189,12174,22
8189,13379,1
8189,14134,88
8191,99,16
8191,2422,1
8191,3255,94
8191,3934,1
8191,5220,1
8191,6612,1
8191,7951,1
8191,9449,50
8191,10238,1
8191,10375,1
8192,1653,174
8192,2316,89
8192,2768,130
8192,4221,56
8192,6249,134
8192,7133,5
8192,7989,16
8192,10329,119
8192,10833,112
8192,11188,1
8192,12032,15
8192,12966,136
8192,14250,1
8192,14347,106
8192,14447,175
8192,14483,2
8193,1900,130
8193,2950,3
8193,4201,118
8193,4800,2
8193,5991,3
8193,7211,10
8193,7301,6
8193,11931,1
8193,14589,2
8194,1616,51
8194,1900,107
8194,5184,110
8194,10091,8
8194,10365,165
8194,10978,185
8194,12181,2
8196,2419,150
8196,7509,96
8196,10298,172
8196,12348,136
8196,12469,114
8197,1588,94
8197,1647,113
8197,2371,42
8197,2943,129
8197,4008,129
8197,5184,52
8197,5466,115
8197,5541,95
8197,7354,4
8197,7628,113
8197,10508,100
8200,8566,10
8201,1451,44
8201,9188,72
8201,13909,93
8202,2924,96
8202,4915,1
8204,5184,155
8204,9287,6
8205,1908,97
8205,12705,137
8205,13074,109
8206,6188,23
8208,6477,52
8208,7998,122
8210,7988,111
8210,8642,116
8210,9440,99
8210,13873,64
8211,2436,1
8211,4457,1
8211,7221,175
8211,10863,349
8211,11674,1
8213,3620,70
8215,2737,26
8216,2170,104
8216,2972,135
8216,3683,37
8216,4125,37
8216,5085,2
8216,6177,1
8216,8564,73
8216,11829,86
8216,12554,89
8216,12759,92
8216,14282,110
8217,516,26
8217,611,98
8217,1435,1
8217,1515,133
8217,1612,4
8217,2017,96
8217,2522,101
8217,3294,1
8217,4517,83
8217,7953,1
8217,8186,105
8217,8278,4
8217,9293,114
8217,9302,102
8217,10508,7
8217,11165,92
8217,11444,1
8217,11845,83
8219,2256,91
8219,10487,23
8219,10789,101
8220,2170,3
8220,2182,109
8220,2298,3
8220,6365,11
8220,6588,115
8220,7596,232
8220,10141,14
8220,10872,132
8220,13098,63
8222,2874,110
8222,5184,31
8222,6009,13
8222,7211,61
8223,5298,146
8223,5619,1
8223,13883,4
8223,14380,175
8226,1499,2
8226,6954,1
8226,9302,2
8226,14125,1
8226,14294,111
8227,7641,64
8227,11966,88
8231,1589,117
8231,2874,1
8232,1900,59
8232,4792,17
8233,5419,1
8234,4419,9
8235,829,98
8235,4008,11
8235,6009,104
8235,7758,84
8235,9859,16
8235,11890,1
8235,13352,25
8235,13684,8
8236,4108,133
8236,5395,15
8236,8410,22
8237,2591,238
8237,2972,16
8237,9392,50
8237,11087,22
8239,12065,1
8239,13133,1
8240,1832,1
8240,7410,1
8240,10649,1
8240,14134,92
8241,3674,102
8241,4915,101
8241,7709,26
8241,10365,5
8242,11444,1
8242,11829,23
8243,1212,1
8243,1647,113
8243,6131,113
8243,7444,153
8243,10894,112
8243,12880,1
8244,3569,23
8244,6009,104
8244,7592,1
8246,5795,69
8246,9423,81
8247,8106,39
8248,5991,6
8248,12065,5
8248,12215,87
8248,13133,1
8249,2194,1
8249,7300,118
8249,7340,1
8249,12918,2
8249,13784,1
8250,8599,13
8252,4158,12
8252,4396,2
8252,7874,4
8253,987,73
8253,1494,131
8253,1588,70
8253,1616,101
8253,1908,37
8253,2943,142
8253,3674,99
8253,4201,123
8253,4205,134
8253,5038,31
8253,10508,102
8253,13215,112
8255,255,7
8255,552,144
8255,1623,122
8255,1900,109
8255,3893,4
8255,4201,117
8255,4915,102
8255,5184,110
8255,6287,2
8255,7013,94
8255,7363,86
8255,9119,142
8255,10091,104
8255,10365,141
8255,10978,111
8255,11276,85
8255,12399,90
8256,2198,75
8256,4108,68
8256,5654,1
8256,14134,1
8257,4205,137
8258,1892,171
8258,4449,37
8258,7976,164
8258,9829,121
8258,11193,130
8258,11363,193
8259,2198,24
8259,7340,1
8259,13282,112
8260,40,91
8260,565,1
8260,1616,23
8260,1772,3
8260,4792,11
8260,5085,1
8260,7211,41
8260,8266,104
8260,8579,17
8260,9110,35
8260,9768,1
8260,14026,16
8260,14380,113
8261,6654,1
8261,6708,1
8261,11132,1
8262,7340,95
8263,3674,8
8263,10651,2
8263,12399,86
8263,13077,8
8264,1908,97
8264,3620,16
8264,4201,45
8264,5038,11
8264,7541,8
8264,7874,4
8264,9287,43
8264,10682,45
8265,2035,32
8265,2737,82
8265,9416,30
8265,9909,30
8266,2198,2
8266,6654,133
8267,8599,112
8267,10091,22
8267,10365,5
8267,10978,35
8267,12705,7
8269,865,80
8269,1748,102
8269,5719,2
8269,7838,104
8269,9685,8
8269,10600,78
8269,11226,100
8269,12142,9
8270,1900,18
8270,4485,23
8270,7363,74
8270,10978,1
8271,5085,75
8271,7340,37
8271,8266,95
8271,8928,1
8271,12627,131
8271,13298,1
8274,1921,1
8274,2372,36
8274,2950,3
8274,5042,2
8274,5168,1
8274,6847,21
8274,7401,1
8274,7541,3
8274,7606,1
8274,8713,95
8274,12378,4
8274,12754,6
8274,13186,1
8275,2328,144
8275,14434,127
8276,282,99
8276,7560,103
8276,12367,92
8276,12729,133
8278,2198,119
8278,3255,42
8278,4216,126
8278,4987,72
8278,10693,1
8278,12958,6
8279,4023,116
8280,10909,100
8281,734,128
8281,3667,54
8281,7459,1
8281,8579,198
8281,10213,136
8281,12006,98
8281,12759,99
8281,14452,137
8282,4108,1
8282,5991,11
8282,14274,1
8284,40,43
8284,9110,2
8284,14026,37
8285,465,84
8285,1623,66
8285,2922,202
8285,3642,12
8285,6477,79
8285,8843,99
8285,9950,1
8285,11276,85
8285,12216,117
8285,12544,3
8285,14274,3
8286,6555,1
8286,6654,108
8286,7457,102
8286,10828,114
8287,5038,102
8288,2198,1
8289,2406,90
8289,4440,124
8289,6193,178
8289,11674,6
8289,12759,128
8289,14380,147
8290,1900,22
8290,2874,11
8290,4201,82
8290,5038,7
8290,5991,11
8290,7301,8
8290,7541,17
8290,8291,5
8292,2939,21
8292,6252,1
8292,6636,104
8294,2473,24
8294,3596,3
8294,8288,1
8294,9328,100
8294,10235,1
8296,9302,1
8296,13596,1
8296,14274,1
8298,2198,19
8298,6654,22
8298,14434,1
8301,1900,63
8301,5031,17
8301,6588,18
8301,12033,158
8304,6287,19
8304,7628,91
8304,7848,32
8304,7976,144
8304,9287,60
8304,10682,104
8304,11193,128
8305,275,4
8305,2736,2
8305,5470,10
8305,8503,1
8305,8928,14
8306,2198,91
8306,4216,126
8306,6172,116
8306,7758,82
8306,8606,88
8306,10522,1
8306,10958,171
8306,12156,114
8306,13352,8
8306,14250,2
8307,1616,143
8307,8480,120
8308,1536,91
8308,1588,95
8308,1616,11
8308,1900,39
8308,1908,109
8308,4205,137
8308,5541,97
8308,7628,142
8308,8536,39
8308,10508,102
8308,12705,6
8308,13215,62
8310,736,107
8310,953,6
8310,3993,102
8310,7848,1
8310,9486,199
8311,11973,19
8311,12225,82
8312,1485,68
8312,3187,97
8312,6899,61
8312,7001,154
8312,7592,78
8312,9353,86
8312,9821,26
8312,9870,2
8312,9891,48
8312,10292,78
8312,11237,20
8312,11785,106
8312,12429,84
8312,14489,9
8312,14596,123
8314,987,108
8314,2737,121
8314,9551,1
8315,8579,1
8315,11538,1
8316,2170,2
8316,4108,22
8316,10872,49
8317,1616,21
8317,1908,124
8317,7628,125
8317,7874,36
8317,8599,67
8317,12930,12
8317,13215,15
8317,14035,5
8318,2170,1
8318,3683,8
8318,4836,2
8318,5085,2
8318,6377,3
8318,7340,2
8318,7592,1
8318,12648,1
8318,13282,1
8318,13945,377
8319,1900,111
8319,2198,90
8319,2943,129
8319,4201,117
8319,5131,29
8319,5541,95
8319,7459,129
8319,8536,1
8319,9287,1
8319,10894,106
8319,11132,75
8320,12215,1
8320,12648,11
8321,255,41
8321,2943,124
8321,5038,13
8321,5184,114
8321,5541,95
8321,8599,99
8321,8713,7
8321,10091,57
8321,12644,99
8321,13215,112
8323,4130,132
8323,6176,14
8323,8536,7
8323,8637,41
8323,11548,202
8323,12671,70
8324,303,46
8324,1750,10
8324,4112,1
8324,4738,138
8324,7890,54
8324,8480,1
8324,8564,8
8324,9287,77
8324,10117,82
8324,10259,196
8324,12070,21
8324,12621,1
8324,12746,75
8325,2198,90
8325,3667,14
8325,7941,81
8325,9119,22
8325,13643,92
8326,14250,113
8327,1147,1
8327,2145,2
8327,12039,1
8327,13251,1
8328,12097,19
8328,13215,8
8329,10027,5
8329,10385,102
8329,13489,2
8330,1892,149
8330,2460,1
8330,3814,1
8330,4108,99
8330,4561,131
8330,5085,96
8330,6080,3
8330,6477,171
8330,7530,6
8330,8833,9
8330,9545,1
8330,10763,61
8330,12163,10
8330,12255,4
8330,13608,88
8331,3008,20
8331,4490,91
8331,6612,77
8331,12754,158
8332,2198,92
8332,8243,63
8332,12558,101
8333,1130,4
8333,8284,8
8333,8579,91
8333,9018,108
8333,10245,1
8333,10608,1
8333,12759,87
8333,13901,98
8334,511,4
8334,2316,2
8334,4828,119
8334,5593,13
8334,7895,137
8334,8508,26
8334,12153,1
8334,14478,100
8337,5892,4
8338,1494,128
8338,1616,137
8338,4201,135
8338,5466,62
8338,7628,113
8338,9287,29
8338,10508,2
8341,2198,1
8341,6612,106
8341,6654,1
8345,2861,2
8345,5085,103
8345,8266,54
8345,8970,99
8345,12648,106
8346,1494,40
8346,1588,191
8346,2673,135
8346,4201,115
8346,4915,17
8346,5416,110
8346,7898,120
8346,8649,157
8346,10508,66
8346,12276,6
8347,1616,137
8347,1900,107
8347,4201,115
8347,8599,113
8347,9110,1
8348,1900,23
8348,8028,53
8348,12987,171
8349,7628,2
8350,1900,112
8350,3674,92
8350,4201,66
8350,4792,48
8350,10365,42
8351,2170,21
8351,2922,101
8351,7559,10
8351,8579,16
8351,12215,18
8352,1494,72
8352,1908,94
8352,5184,108
8352,5541,95
8352,6782,3
8352,7628,116
8352,8599,1
8352,8649,103
8352,13215,112
8353,990,20
8353,3674,61
8353,5038,11
8353,6985,100
8353,8872,4
8353,9306,50
8353,10909,94
8353,12215,56
8354,445,8
8354,3894,157
8354,4737,98
8354,10091,59
8354,10220,109
8354,10970,133
8354,12173,3
8354,14397,13
8355,2950,111
8355,13138,166
8355,14053,110
8356,1494,165
8356,5541,48
8357,5184,110
8357,10091,6
8357,10365,140
8357,14407,108
8358,1616,13
8358,3620,19
8358,5038,5
8358,5131,94
8358,5991,25
8358,7301,2
8359,597,140
8359,5184,156
8359,6708,1
8359,10135,1
8360,3667,5
8360,7301,105
8360,10978,110
8361,151,89
8361,1130,32
8361,4278,1
8361,10308,81
8361,10347,4
8361,10845,1
8363,218,96
8363,854,92
8363,1209,10
8363,2256,188
8363,4915,102
8363,8536,64
