USER_ID,MOVIE_ID,DURATION,WATCH_DAY,WATCH_SEQ
7657,5220,131,20210314,1
7657,4391,13,20210319,1
7657,31,1,20210320,1
7657,1131,1,20210320,2
7657,4278,114,20210321,1
7658,6477,1,20210320,1
7658,6477,16,20210325,1
7658,6477,26,20210325,2
7658,6477,48,20210329,1
7658,3265,60,20210330,1
7658,3265,18,20210330,2
7658,3265,38,20210331,1
7660,6654,1,20210313,1
7660,6654,97,20210314,1
7660,6654,48,20210316,1
7660,2198,108,20210325,1
7660,13741,1,20210325,2
7660,10385,1,20210325,3
7660,14434,1,20210325,4
7660,9410,21,20210325,5
7660,3560,55,20210325,6
7660,9410,1,20210325,7
7660,3560,9,20210325,8
7660,3560,30,20210326,1
7660,3560,24,20210326,2
7660,5445,1,20210327,1
7660,3560,34,20210329,1
7660,10375,1,20210329,2
7660,5654,1,20210330,1
7660,14220,1,20210402,1
7660,12632,1,20210402,2
7660,10178,1,20210402,3
7660,6654,1,20210402,4
7660,6654,1,20210402,5
7660,653,106,20210402,6
7660,653,2,20210402,7
7660,653,44,20210403,1
7660,869,1,20210403,2
7661,3255,7,20210324,1
7663,8599,98,20210302,1
7663,10682,4,20210302,2
7663,6009,17,20210304,1
7663,2371,21,20210306,1
7663,7211,41,20210307,1
7663,8536,27,20210311,1
7663,5797,32,20210313,1
7663,10909,26,20210314,1
7663,13215,6,20210317,1
7663,5184,106,20210317,2
7663,10996,9,20210317,3
7663,10508,10,20210320,1
7663,1900,111,20210321,1
7664,2198,2,20210307,1
7664,1372,2,20210313,1
7664,9305,1,20210321,1
7664,9305,53,20210321,2
7665,12705,126,20210306,1
7665,8599,113,20210307,1
7665,6588,119,20210309,1
7665,8536,23,20210312,1
7665,1616,3,20210312,2
7665,7211,102,20210313,1
7665,7628,28,20210313,2
7665,987,105,20210314,1
7665,7628,1,20210314,2
7665,10508,5,20210319,1
7665,10508,94,20210319,2
7665,4915,43,20210319,3
7665,4201,2,20210320,1
7665,10925,43,20210327,1
7666,14134,1,20210316,1
7666,4278,1,20210316,2
7666,11008,1,20210316,3
7666,7133,1,20210316,4
7666,10561,1,20210316,5
7666,40,1,20210316,6
7666,13893,1,20210322,1
7667,8579,57,20210320,1
7667,8579,1,20210320,2
7667,6340,63,20210321,1
7667,6340,42,20210321,2
7667,6340,5,20210322,1
7667,1506,23,20210322,2
7667,11625,5,20210325,1
7667,11625,29,20210326,1
7667,2635,11,20210326,2
7667,6412,23,20210328,1
7667,2635,34,20210328,2
7668,9909,11,20210314,1
7668,987,97,20210315,1
7668,4201,173,20210320,1
7668,7874,100,20210331,1
7671,7628,7,20210314,1
7671,9497,1,20210321,1
7672,1647,26,20210312,1
7672,1647,32,20210312,2
7672,13077,84,20210317,1
7672,10925,84,20210327,1
7672,10925,1,20210327,2
7673,10091,108,20210319,1
7673,1900,113,20210320,1
7673,4792,75,20210320,2
7673,10091,12,20210320,3
7673,1616,138,20210320,4
7673,12705,130,20210327,1
7673,2849,95,20210403,1
7673,11322,114,20210403,2
7673,5700,94,20210404,1
7673,11322,54,20210404,2
7674,5038,102,20210313,1
7674,5184,22,20210320,1
7674,10508,1,20210320,2
7674,1900,20,20210320,3
7674,3620,115,20210326,1
7674,10978,110,20210328,1
7674,10978,1,20210328,2
7675,8536,68,20210312,1
7675,4205,1,20210314,1
7675,8649,16,20210314,2
7675,5184,45,20210321,1
7675,5184,65,20210321,2
7675,13336,129,20210324,1
7675,13336,1,20210324,2
7676,1772,1,20210324,1
7677,4017,84,20210314,1
7677,9466,89,20210314,2
7677,4017,1,20210314,3
7677,4017,96,20210319,1
7677,9466,68,20210320,1
7677,9466,146,20210326,1
7677,4017,91,20210328,1
7677,4017,94,20210402,1
7677,9466,86,20210403,1
7677,11826,1,20210403,2
7677,11826,2,20210403,3
7677,4017,103,20210403,4
7677,11826,8,20210403,5
7677,4017,88,20210404,1
7677,4017,5,20210404,2
7677,11826,75,20210404,3
7677,4017,90,20210404,4
7678,12993,3,20210320,1
7679,11301,60,20210320,1
7679,10436,1,20210329,1
7679,10436,109,20210329,2
7680,2890,94,20210316,1
7681,1784,1,20210323,1
7681,8536,4,20210403,1
7681,11469,1,20210403,2
7682,4828,38,20210323,1
7682,1247,4,20210323,2
7684,5184,29,20210316,1
7685,1647,35,20210310,1
7685,5038,54,20210313,1
7685,3667,75,20210313,2
7685,12215,9,20210313,3
7685,5038,2,20210321,1
7685,14071,20,20210322,1
7685,1900,1,20210323,1
7685,1900,1,20210325,1
7686,10600,2,20210320,1
7686,10600,76,20210320,2
7689,12759,1,20210320,1
7689,12759,92,20210320,2
7689,8579,91,20210328,1
7689,9018,22,20210328,2
7689,12759,1,20210328,3
7690,10220,6,20210302,1
7690,478,72,20210302,2
7690,10682,27,20210309,1
7690,8536,39,20210312,1
7690,12276,45,20210314,1
7690,12276,83,20210314,2
7690,14250,1,20210315,1
7690,3946,56,20210316,1
7690,4915,7,20210316,2
7690,4915,69,20210319,1
7690,4915,35,20210320,1
7690,4915,4,20210320,2
7692,1759,13,20210322,1
7693,8599,47,20210308,1
7693,1616,134,20210309,1
7693,1616,5,20210309,2
7693,8536,9,20210310,1
7693,1588,118,20210311,1
7693,8536,4,20210312,1
7693,4205,4,20210312,2
7693,3946,1,20210312,3
7693,4205,52,20210313,1
7693,4201,30,20210318,1
7693,1900,87,20210318,2
7693,4201,90,20210319,1
7693,13215,112,20210319,2
7693,1494,28,20210321,1
7693,5184,200,20210322,1
7693,5145,6,20210323,1
7693,4915,6,20210327,1
7693,9287,36,20210327,2
7693,5541,94,20210327,3
7693,13117,98,20210329,1
7694,4792,4,20210310,1
7694,13596,1,20210310,2
7694,3674,22,20210310,3
7694,8599,54,20210311,1
7694,9119,18,20210311,2
7694,13352,2,20210311,3
7694,2939,106,20210316,1
7694,13643,10,20210318,1
7694,13352,26,20210321,1
7694,13352,20,20210324,1
7694,14277,45,20210325,1
7694,14277,73,20210325,2
7694,5541,13,20210329,1
7696,10651,109,20210308,1
7697,9821,1,20210307,1
7699,6654,38,20210312,1
7699,5020,100,20210316,1
7699,6242,86,20210318,1
7699,11037,58,20210320,1
7699,9447,50,20210320,2
7699,8970,59,20210321,1
7699,5269,89,20210401,1
7700,4102,99,20210312,1
7700,14381,7,20210315,1
7700,13708,1,20210316,1
7700,11405,177,20210316,2
7700,490,119,20210316,3
7700,11008,2,20210317,1
7700,490,12,20210317,2
7700,14123,200,20210324,1
7700,4264,1,20210324,2
7700,14123,47,20210324,3
7700,9795,1,20210324,4
7700,4537,1,20210324,5
7700,870,6,20210325,1
7700,8438,9,20210325,2
7700,6494,6,20210325,3
7701,11935,79,20210314,1
7701,11935,69,20210320,1
7701,11935,10,20210320,2
7704,7301,52,20210306,1
7704,3151,14,20210313,1
7704,4721,1,20210314,1
7704,3893,29,20210321,1
7705,7211,147,20210305,1
7705,1133,99,20210306,1
7705,13596,2,20210308,1
7705,3667,91,20210309,1
7705,8106,169,20210310,1
7705,12705,134,20210312,1
7705,1647,113,20210315,1
7705,13077,92,20210317,1
7705,3893,128,20210318,1
7705,5038,103,20210319,1
7705,1647,113,20210321,1
7705,10978,110,20210323,1
7705,12399,87,20210325,1
7705,10508,100,20210326,1
7706,10508,12,20210321,1
7706,5857,76,20210321,2
7708,4418,43,20210315,1
7708,3347,80,20210316,1
7708,14250,1,20210323,1
7708,2170,1,20210331,1
7709,3674,99,20210320,1
7709,13643,95,20210320,2
7709,4398,108,20210320,3
7710,11935,85,20210319,1
7711,4248,91,20210325,1
7712,14477,21,20210320,1
7712,2056,1,20210320,2
7712,14477,32,20210320,3
7712,14477,42,20210322,1
7712,4424,31,20210322,2
7712,4424,1,20210331,1
7713,3420,3,20210307,1
7713,5107,31,20210307,2
7713,4243,1,20210307,3
7713,12805,112,20210311,1
7713,913,37,20210314,1
7713,5740,34,20210314,2
7713,913,11,20210314,3
7713,913,1,20210314,4
7713,5441,13,20210314,5
7713,7271,1,20210314,6
7713,7271,11,20210314,7
7713,913,98,20210314,8
7713,3076,1,20210314,9
7713,3076,2,20210314,10
7713,3255,26,20210321,1
7713,913,21,20210321,2
7713,9870,1,20210322,1
7713,9870,1,20210322,2
7713,8999,18,20210327,1
7714,11931,128,20210311,1
7714,8536,27,20210314,1
7714,8536,60,20210314,2
7716,5220,161,20210313,1
7716,5220,1,20210313,2
7716,7941,50,20210329,1
7716,1616,161,20210329,2
7716,7941,58,20210329,3
7716,6287,109,20210330,1
7716,6755,50,20210330,2
7716,6755,70,20210331,1
7716,14509,16,20210331,2
7718,13215,93,20210318,1
7719,13326,31,20210309,1
7719,13326,26,20210310,1
7719,13326,99,20210318,1
7719,13326,1,20210318,2
7719,13326,77,20210320,1
7719,5085,1,20210320,2
7719,13326,40,20210322,1
7719,13326,58,20210325,1
7719,13326,1,20210325,2
7719,8579,91,20210329,1
7720,10909,9,20210401,1
7720,2950,14,20210401,2
7721,12484,2,20210314,1
7721,10232,1,20210314,2
7721,6271,1,20210314,3
7721,5084,1,20210314,4
7721,10958,1,20210314,5
7721,2737,7,20210326,1
7721,11444,1,20210326,2
7721,3674,96,20210326,3
7722,6477,86,20210318,1
7722,6477,49,20210320,1
7722,8579,104,20210320,2
7722,11363,68,20210327,1
7722,11363,4,20210328,1
7722,2123,2,20210401,1
7722,2123,126,20210401,2
7722,2123,103,20210402,1
7724,2506,65,20210312,1
7724,2506,49,20210313,1
7724,9227,116,20210314,1
7724,7896,1,20210314,2
7724,596,130,20210318,1
7724,2835,147,20210320,1
7724,12690,96,20210321,1
7724,6612,101,20210327,1
7724,4530,15,20210327,2
7724,8116,42,20210328,1
7724,9909,19,20210328,2
7728,12759,89,20210306,1
7728,375,106,20210310,1
7728,5085,86,20210315,1
7728,5085,2,20210318,1
7728,5085,1,20210318,2
7728,11240,128,20210327,1
7728,11240,1,20210327,2
7730,7874,4,20210317,1
7730,7874,8,20210319,1
7730,1832,1,20210320,1
7730,7874,10,20210326,1
7730,2922,103,20210327,1
7731,5020,89,20210319,1
7731,1932,6,20210319,2
7731,11935,92,20210321,1
7731,1932,89,20210321,2
7731,5020,80,20210322,1
7731,5020,41,20210325,1
7734,12746,92,20210317,1
7734,12746,1,20210317,2
7734,4216,78,20210319,1
7734,14380,5,20210328,1
7734,14380,75,20210328,2
7734,3255,8,20210329,1
7734,3255,14,20210402,1
7735,4216,1,20210315,1
7735,1145,1,20210315,2
7735,10385,27,20210315,3
7735,6654,62,20210316,1
7735,4216,120,20210317,1
7735,611,1,20210318,1
7735,6024,1,20210322,1
7735,99,1,20210322,2
7735,3255,1,20210322,3
7735,12484,1,20210324,1
7735,6252,1,20210326,1
7735,8503,1,20210403,1
7736,5654,1,20210301,1
7736,14250,1,20210313,1
7736,6271,1,20210313,2
7736,12819,113,20210313,3
7736,10958,2,20210313,4
7736,565,16,20210313,5
7736,10958,1,20210316,1
7737,8793,119,20210316,1
7737,10121,140,20210316,2
7737,12484,54,20210320,1
7737,350,86,20210320,2
7737,10614,84,20210320,3
7737,350,66,20210320,4
7738,12672,42,20210308,1
7738,1455,59,20210309,1
7738,1455,35,20210309,2
7738,1455,107,20210311,1
7738,9941,86,20210312,1
7738,14502,40,20210321,1
7738,14378,178,20210322,1
7738,14287,89,20210328,1
7741,7628,200,20210305,1
7741,7628,7,20210305,2
7741,10789,100,20210305,3
7741,1908,18,20210306,1
7741,6859,2,20210309,1
7741,2943,4,20210309,2
7741,6916,10,20210312,1
7741,1908,1,20210316,1
7741,4205,99,20210316,2
7741,1908,12,20210316,3
7741,4205,136,20210318,1
7741,13215,7,20210323,1
7741,13215,102,20210323,2
7742,6626,114,20210309,1
7742,12954,2,20210310,1
7742,10593,1,20210316,1
7742,8304,1,20210316,2
7742,13995,1,20210316,3
7742,13251,42,20210325,1
7743,4108,30,20210313,1
7743,3634,1,20210313,2
7743,3634,1,20210313,3
7743,13893,2,20210321,1
7746,987,74,20210313,1
7746,3946,43,20210314,1
7746,12805,71,20210322,1
7746,5322,29,20210401,1
7748,12932,170,20210324,1
7748,40,4,20210324,2
7750,8599,117,20210312,1
7750,116,82,20210321,1
7751,5184,111,20210317,1
7751,5038,90,20210318,1
7751,478,90,20210319,1
7752,13849,104,20210308,1
7752,14119,105,20210308,2
7752,1616,4,20210324,1
7752,7211,1,20210324,2
7753,987,23,20210312,1
7753,10868,1,20210313,1
7754,12759,1,20210321,1
7754,6477,80,20210326,1
7754,8579,61,20210328,1
7754,8284,16,20210328,2
7754,2170,1,20210402,1
7754,2170,105,20210402,2
7755,8584,1,20210306,1
7755,8584,35,20210308,1
7755,8584,27,20210308,2
7755,7363,87,20210309,1
7755,8584,26,20210310,1
7755,8584,14,20210311,1
7755,8584,25,20210311,2
7755,11712,20,20210316,1
7756,2943,6,20210315,1
7756,4278,113,20210315,2
7756,2198,90,20210318,1
7756,13215,112,20210320,1
7756,1494,1,20210321,1
7756,1494,127,20210323,1
7756,10978,109,20210324,1
7756,1002,48,20210324,2
7756,6654,98,20210327,1
7756,1900,109,20210329,1
7756,7020,28,20210329,2
7756,7020,108,20210331,1
7756,7020,109,20210331,2
7756,10508,100,20210401,1
7757,7413,49,20210320,1
7758,8599,112,20210314,1
7758,5038,17,20210314,2
7758,1536,18,20210314,3
7758,5184,106,20210320,1
7758,192,29,20210320,2
7758,3893,6,20210320,3
7758,1616,1,20210320,4
7758,8106,168,20210320,5
7758,8649,139,20210320,6
7758,8649,10,20210320,7
7758,192,97,20210321,1
7758,2943,128,20210321,2
7758,5541,95,20210327,1
7758,1494,1,20210327,2
7758,6009,24,20210327,3
7758,12399,1,20210327,4
7758,5081,110,20210328,1
7758,5797,112,20210328,2
7758,2874,50,20210328,3
7758,10789,100,20210328,4
7758,4008,129,20210328,5
7758,1494,128,20210328,6
7760,7457,94,20210304,1
7760,8089,74,20210304,2
7760,8089,48,20210305,1
7760,7958,5,20210308,1
7760,13716,1,20210308,2
7760,7958,134,20210308,3
7760,5206,101,20210309,1
7760,10868,35,20210312,1
7761,2737,80,20210323,1
7763,14431,13,20210303,1
7763,14431,16,20210310,1
7763,14434,1,20210312,1
7763,8536,8,20210318,1
7763,4915,24,20210320,1
7763,1302,47,20210322,1
7764,7211,2,20210303,1
7764,2943,4,20210309,1
7764,5038,4,20210309,2
7764,3893,4,20210317,1
7764,3674,22,20210317,2
7768,7592,1,20210311,1
7768,4108,82,20210320,1
7769,3642,82,20210327,1
7769,10651,2,20210328,1
7769,10651,1,20210328,2
7770,4136,2,20210315,1
7770,3893,6,20210316,1
7770,5991,34,20210316,2
7770,3151,16,20210316,3
7770,14589,30,20210316,4
7770,10703,51,20210321,1
7770,4201,42,20210322,1
7770,5184,42,20210322,2
7772,7083,22,20210320,1
7772,7083,66,20210321,1
7772,11805,167,20210321,2
7773,4167,139,20210302,1
7773,11658,94,20210306,1
7773,11957,24,20210306,2
7773,11658,91,20210306,3
7773,10858,54,20210307,1
7773,10858,44,20210307,2
7773,4278,112,20210315,1
7773,2943,118,20210315,2
7773,2943,20,20210315,3
7773,1588,21,20210316,1
7773,10091,106,20210316,2
7773,13215,115,20210316,3
7773,5038,1,20210316,4
7773,5038,102,20210316,5
7773,1588,73,20210316,6
7773,8649,150,20210317,1
7773,8649,1,20210317,2
7773,5081,111,20210317,3
7774,2943,55,20210309,1
7777,8106,169,20210313,1
7777,1647,112,20210313,2
7777,13077,97,20210319,1
7777,13215,34,20210320,1
7777,10091,107,20210320,2
7777,2943,18,20210320,3
7777,13215,78,20210321,1
7777,2943,110,20210321,2
7777,12399,87,20210326,1
7778,14294,80,20210305,1
7778,6886,99,20210307,1
7778,7121,42,20210307,2
7778,3935,82,20210307,3
7778,9256,95,20210309,1
7778,3183,116,20210314,1
7778,2523,116,20210319,1
7778,9227,56,20210319,2
7778,12690,90,20210319,3
7778,2523,1,20210319,4
7778,9227,28,20210319,5
7778,9416,79,20210320,1
7778,9909,153,20210320,2
7778,9416,59,20210320,3
7778,12222,102,20210320,4
7778,7984,92,20210321,1
7778,14253,27,20210321,2
7778,5468,114,20210321,3
7778,4162,67,20210321,4
7778,6479,80,20210324,1
7778,12974,124,20210325,1
7778,4178,97,20210325,2
7778,12006,69,20210326,1
7779,13596,88,20210315,1
7779,9859,1,20210315,2
7779,10909,11,20210316,1
7779,2943,129,20210316,2
7779,7628,116,20210316,3
7779,1908,108,20210319,1
7779,10909,100,20210326,1
7779,10909,100,20210329,1
7779,13071,48,20210329,2
7779,1000,8,20210329,3
7779,8106,171,20210329,4
7779,13215,20,20210330,1
7779,8599,43,20210330,2
7779,13071,63,20210402,1
7779,7363,88,20210402,2
7779,13071,15,20210402,3
7779,7590,73,20210402,4
7781,7628,1,20210306,1
7781,1536,23,20210306,2
7781,12705,134,20210307,1
7781,1536,54,20210308,1
7781,13743,72,20210309,1
7781,854,8,20210309,2
7781,10508,3,20210321,1
7781,1616,111,20210321,2
7781,10925,121,20210323,1
7782,10508,49,20210320,1
7782,6009,64,20210322,1
7782,568,42,20210322,2
7782,10978,7,20210325,1
7782,5541,93,20210326,1
7783,7628,34,20210309,1
7783,1588,98,20210309,2
7783,1908,106,20210315,1
7783,7628,1,20210315,2
7783,1588,1,20210315,3
7783,13215,30,20210317,1
7783,10508,99,20210318,1
7783,13215,5,20210318,2
7783,10508,3,20210326,1
7783,1494,51,20210326,2
7784,12117,1,20210318,1
7785,611,83,20210320,1
7785,611,1,20210320,2
7785,4216,126,20210321,1
7785,5493,80,20210321,2
7785,7758,83,20210404,1
7785,14489,1,20210404,2
7785,14489,51,20210404,3
7785,10828,115,20210404,4
7785,4077,101,20210404,5
7785,1424,111,20210404,6
7786,9287,3,20210303,1
7786,8599,120,20210303,2
7786,1616,38,20210310,1
7786,1616,71,20210311,1
7786,1616,40,20210312,1
7786,8649,135,20210312,2
7786,2939,101,20210317,1
7786,12216,1,20210320,1
7786,12216,90,20210320,2
7787,11132,1,20210307,1
7787,14434,1,20210307,2
7787,5654,1,20210307,3
7787,14250,1,20210312,1
7787,458,2,20210312,2
7788,7586,200,20210304,1
7788,5735,93,20210305,1
7788,13204,101,20210305,2
7788,14326,16,20210320,1
7788,14326,200,20210320,2
7790,8599,37,20210309,1
7790,2198,7,20210310,1
7790,9632,28,20210310,2
7790,14385,1,20210310,3
7790,8599,77,20210310,4
7791,8106,170,20210311,1
7791,12705,14,20210315,1
7791,3674,22,20210315,2
7791,5601,4,20210315,3
7791,1494,132,20210318,1
7791,5038,71,20210321,1
7791,4201,55,20210322,1
7791,7301,33,20210322,2
7791,7211,63,20210322,3
7791,4201,2,20210322,4
7791,3620,14,20210323,1
7791,5991,42,20210323,2
7791,255,15,20210323,3
7791,6524,6,20210323,4
7791,14404,8,20210327,1
7791,192,38,20210330,1
7791,5668,4,20210331,1
7792,2454,1,20210307,1
7792,10259,45,20210307,2
7792,9821,11,20210307,3
7792,9821,99,20210307,4
7792,13656,119,20210307,5
7792,9821,1,20210307,6
7792,1968,3,20210318,1
7792,1968,1,20210318,2
7792,6612,12,20210325,1
7792,14489,8,20210325,2
7793,10363,13,20210307,1
7793,10363,12,20210308,1
7793,10363,7,20210310,1
7793,10363,17,20210310,2
7793,10363,4,20210311,1
7793,1647,38,20210313,1
7793,9119,6,20210313,2
7793,3674,2,20210313,3
7793,10363,3,20210314,1
7793,10682,23,20210314,2
7793,3674,5,20210314,3
7793,10363,13,20210315,1
7793,3674,2,20210315,2
7793,13077,53,20210318,1
7793,13077,1,20210318,2
7793,13077,45,20210320,1
7793,8106,27,20210326,1
7793,8106,62,20210327,1
7794,2007,33,20210313,1
7795,8599,114,20210309,1
7795,1616,26,20210309,2
7795,10868,1,20210309,3
7795,7577,125,20210309,4
7795,7577,36,20210309,5
7795,5541,20,20210323,1
7796,4792,51,20210315,1
7796,4792,15,20210315,2
7796,10508,18,20210317,1
7796,10508,68,20210317,2
7796,13215,86,20210320,1
7796,1494,49,20210321,1
7796,6524,19,20210325,1
7796,3620,22,20210325,2
7796,6524,80,20210325,3
7796,5541,26,20210326,1
7796,10925,25,20210328,1
7796,5541,8,20210328,2
7796,1494,60,20210330,1
7797,13953,2,20210303,1
7797,3766,1,20210321,1
7797,9859,1,20210321,2
7797,4033,1,20210321,3
7798,2198,31,20210309,1
7798,2198,1,20210310,1
7798,2198,5,20210310,2
7798,2198,89,20210311,1
7798,2196,23,20210317,1
7798,2196,85,20210318,1
7798,2196,1,20210318,2
7798,13893,79,20210319,1
7798,13893,200,20210319,2
7798,13893,1,20210319,3
7798,1451,26,20210319,4
7798,13893,46,20210321,1
7799,7340,93,20210313,1
7799,1588,38,20210318,1
7799,6075,29,20210326,1
7799,6075,81,20210327,1
7799,3255,91,20210330,1
7800,10068,63,20210312,1
7800,7546,67,20210315,1
7800,7546,24,20210315,2
7800,5541,62,20210325,1
7800,5797,115,20210326,1
7800,5541,33,20210326,2
7800,10068,69,20210327,1
7800,10068,89,20210327,2
7800,6201,120,20210329,1
7800,6201,1,20210329,2
7800,1908,98,20210329,3
7800,8622,124,20210329,4
7800,454,29,20210329,5
7800,454,45,20210330,1
7800,13071,29,20210330,2
7800,13071,16,20210331,1
7800,1900,19,20210331,2
7800,13071,12,20210402,1
7800,7546,69,20210402,2
7801,12585,9,20210315,1
7801,13118,1,20210327,1
7801,13118,1,20210327,2
7801,13180,1,20210328,1
7802,3967,77,20210316,1
7802,2491,74,20210318,1
7802,3967,5,20210318,2
7803,8579,101,20210307,1
7804,14274,1,20210315,1
7804,9859,1,20210315,2
7804,4278,1,20210315,3
7804,10130,1,20210316,1
7804,7606,1,20210316,2
7804,1772,1,20210322,1
7804,6782,1,20210322,2
7804,1772,136,20210323,1
7804,1772,1,20210323,2
7804,6782,1,20210324,1
7804,1063,1,20210324,2
7804,10365,1,20210324,3
7804,10365,155,20210325,1
7805,12484,62,20210309,1
7805,5654,1,20210309,2
7805,9534,1,20210309,3
7805,9821,96,20210309,4
7806,4861,57,20210312,1
7806,8482,160,20210313,1
7806,12954,66,20210314,1
7806,11008,27,20210314,2
7806,9119,126,20210315,1
7806,564,31,20210316,1
7806,7895,82,20210316,2
7806,7895,50,20210317,1
7806,7133,97,20210317,2
7806,11488,99,20210318,1
7806,448,63,20210319,1
7806,4396,1,20210319,2
7806,3814,43,20210320,1
7806,4560,87,20210321,1
7806,1999,13,20210321,2
7806,6614,43,20210322,1
7806,11742,51,20210326,1
7806,9152,35,20210330,1
7806,13180,1,20210330,2
7806,4158,60,20210330,3
7806,7321,30,20210331,1
7806,6327,23,20210331,2
7808,1417,32,20210314,1
7808,1417,54,20210314,2
7808,6708,1,20210328,1
7808,6477,81,20210328,2
7808,1417,90,20210403,1
7810,13058,80,20210327,1
7810,13058,56,20210328,1
7810,13058,13,20210329,1
7810,13058,1,20210330,1
7811,5991,5,20210308,1
7811,7874,6,20210308,2
7811,1616,5,20210309,1
7811,5991,1,20210310,1
7811,3674,12,20210312,1
7811,2813,12,20210315,1
7811,13186,16,20210315,2
7811,7874,6,20210317,1
7811,5184,4,20210317,2
7811,4182,9,20210317,3
7812,987,109,20210312,1
7812,11008,93,20210313,1
7812,2794,142,20210313,2
7812,6654,105,20210315,1
7812,9534,2,20210320,1
7812,14274,121,20210321,1
7812,3255,1,20210322,1
7812,40,1,20210327,1
7812,40,16,20210331,1
7812,3255,15,20210402,1
7813,3774,1,20210319,1
7813,10385,1,20210319,2
7813,3774,1,20210319,3
7813,7001,94,20210319,4
7813,7001,1,20210319,5
7813,7001,36,20210320,1
7813,3822,60,20210320,2
7813,12558,1,20210320,3
7813,12746,1,20210320,4
7813,4178,1,20210331,1
7813,4178,102,20210331,2
7813,4178,1,20210331,3
7813,4178,1,20210331,4
7813,10385,13,20210401,1
7815,8341,1,20210319,1
7815,11878,15,20210320,1
7815,7749,2,20210320,2
7815,6252,24,20210320,3
7815,13697,12,20210320,4
7816,10508,100,20210316,1
7817,11383,82,20210308,1
7817,3667,90,20210312,1
7817,8106,200,20210315,1
7817,10091,84,20210322,1
7817,12399,89,20210325,1
7817,5038,102,20210326,1
7817,13077,57,20210326,2
7817,5038,1,20210326,3
7817,3151,113,20210327,1
7817,3151,1,20210327,2
7817,13229,36,20210329,1
7817,6728,71,20210329,2
7817,7869,9,20210329,3
7819,2170,2,20210320,1
7820,14274,1,20210328,1
7821,11418,88,20210313,1
7822,5892,1,20210314,1
7822,5892,200,20210314,2
7822,2170,1,20210320,1
7822,7603,109,20210321,1
7822,13608,60,20210321,2
7822,5287,1,20210321,3
7822,13608,1,20210321,4
7822,1428,102,20210321,5
7822,7603,116,20210327,1
7822,7603,1,20210327,2
7822,2170,1,20210329,1
7822,2170,1,20210403,1
7822,2170,97,20210403,2
7822,13069,1,20210403,3
7822,13069,125,20210403,4
7822,2170,93,20210404,1
7822,8367,72,20210404,2
7822,13069,40,20210404,3
7823,4157,40,20210306,1
7823,10682,17,20210308,1
7823,10167,78,20210311,1
7823,5081,2,20210311,2
7823,13215,24,20210317,1
7823,5145,11,20210317,2
7823,12116,87,20210317,3
7823,4419,34,20210317,4
7823,9472,18,20210317,5
7823,13215,1,20210322,1
7823,1952,24,20210322,2
7823,5184,110,20210322,3
7825,8579,11,20210312,1
7825,8284,8,20210312,2
7825,8579,63,20210313,1
7825,8284,1,20210313,2
7825,736,3,20210320,1
7825,40,3,20210322,1
7826,7697,77,20210317,1
7826,2198,128,20210321,1
7826,9046,1,20210325,1
7826,7697,67,20210325,2
7826,9046,2,20210326,1
7826,7697,23,20210326,2
7826,2398,119,20210326,3
7826,6612,16,20210330,1
7828,3495,2,20210320,1
7828,2170,2,20210320,2
7828,12648,2,20210320,3
7828,3495,2,20210320,4
7828,12828,2,20210320,5
7828,12828,3,20210320,6
7828,2170,2,20210320,7
7828,4839,2,20210320,8
7828,4839,98,20210320,9
7828,12828,1,20210320,10
7828,2133,2,20210320,11
7828,2133,2,20210320,12
7828,7093,3,20210404,1
7829,9821,104,20210311,1
7829,9821,1,20210311,2
7829,7340,1,20210314,1
7829,7340,99,20210314,2
7829,4836,1,20210319,1
7829,2170,2,20210319,2
7829,4836,100,20210319,3
7829,12648,1,20210319,4
7829,2170,1,20210320,1
7829,4836,1,20210320,2
7829,2170,1,20210320,3
7829,4836,1,20210320,4
7829,924,115,20210320,5
7829,924,76,20210321,1
7830,10213,31,20210301,1
7830,7896,1,20210301,2
7830,7592,1,20210306,1
7830,7803,48,20210308,1
7830,7431,2,20210308,2
7830,8599,119,20210308,3
7830,9131,46,20210309,1
7830,9131,32,20210309,2
7830,8599,113,20210310,1
7830,7465,1,20210316,1
7831,10130,1,20210315,1
7831,7606,1,20210315,2
7831,4033,1,20210315,3
7831,1063,1,20210325,1
7831,8106,10,20210326,1
7831,1063,29,20210328,1
7831,2849,93,20210403,1
7832,1921,1,20210308,1
7832,1921,126,20210309,1
7832,11825,2,20210309,2
7832,608,1,20210309,3
7832,4278,1,20210309,4
7832,10480,1,20210309,5
7832,6621,1,20210309,6
7832,1921,1,20210309,7
7832,14431,17,20210309,8
7832,12723,2,20210309,9
7833,14380,1,20210317,1
7833,7143,1,20210321,1
7833,8843,38,20210321,2
7833,6477,86,20210324,1
7833,3674,2,20210324,2
7833,12932,2,20210326,1
7833,2569,1,20210326,2
7833,2737,115,20210331,1
7833,445,9,20210331,2
7833,1892,146,20210404,1
7834,9189,1,20210307,1
7834,1784,1,20210307,2
7834,1784,24,20210308,1
7834,1784,20,20210308,2
7834,1784,8,20210311,1
7834,4108,1,20210315,1
7835,7652,104,20210306,1
7835,5326,1,20210308,1
7835,5112,137,20210313,1
7835,4351,1,20210313,2
7835,777,128,20210319,1
7835,7133,1,20210319,2
7835,7133,27,20210319,3
7835,9455,106,20210326,1
7835,13282,1,20210326,2
7835,2133,1,20210326,3
7835,2170,1,20210326,4
