MOVIE_ID,TITLE,viewer_count,repurchase_cnt,avg_duration,repurchase_rate
5931,의적로빈후드,12,8,129.83333333333334,0.6667
12551,레드:더레전드,12,8,76.83333333333333,0.6667
913,코드8,12,5,74.25,0.4167
11658,마틴에덴,12,10,67.0,0.8333
5122,태양을덮다,12,10,44.083333333333336,0.8333
2298,나미야잡화점의기적,12,7,15.333333333333334,0.5833
7253,쿵푸팬더(2008),12,7,42.083333333333336,0.5833
12585,탐엣더팜,12,8,46.416666666666664,0.6667
10249,지오스톰,12,9,20.5,0.75
8693,더킹:독립전쟁,12,8,9.833333333333334,0.6667
10218,쌍화점(2008),12,8,15.416666666666666,0.6667
10205,콜오브와일드,12,8,84.08333333333333,0.6667
13493,"귀향,끝나지않은이야기",12,7,23.166666666666668,0.5833
1283,보헤미안랩소디,12,6,47.083333333333336,0.5
7120,뮤직앤리얼리티,12,6,18.25,0.5
6521,더시크릿(2021),12,10,37.25,0.8333
4755,다이하드4.0,12,7,75.58333333333333,0.5833
6533,익스펜더블3,12,7,59.916666666666664,0.5833
6814,상류사회(2018)[확장판],12,6,44.583333333333336,0.5
7586,소년시절의너,12,8,45.75,0.6667
9440,인투더미러,12,8,52.916666666666664,0.6667
11135,퍼펙트맨(2019),12,5,142.41666666666666,0.4167
1415,도즈오브해피니스,12,7,21.25,0.5833
12304,트와일라잇(2008),12,9,124.66666666666667,0.75
2972,나의소녀시대,12,9,128.66666666666666,0.75
420,허리케인하이스트,12,8,49.25,0.6667
6829,7번방의선물,12,9,75.16666666666667,0.75
8298,우리도사랑일까(2011),12,8,50.583333333333336,0.6667
565,조선명탐정:사라진놉의딸,12,6,89.58333333333333,0.5
5523,하늘에서음식이내린다면2,12,9,66.5,0.75
5532,투빅맨,12,10,29.833333333333332,0.8333
13548,공조,12,10,70.58333333333333,0.8333
5875,시크릿가든,12,8,34.25,0.6667
13532,모탈:레전드오브토르,12,11,47.666666666666664,0.9167
5877,나홀로집에2,12,9,108.66666666666667,0.75
1797,스나이퍼:라스트미션,12,10,37.5,0.8333
8566,스타워즈6:제다이의귀환,12,7,66.66666666666667,0.5833
14448,리틀프린세스소피아,12,9,45.083333333333336,0.75
12819,조선명탐정:각시투구꽃의비밀,12,8,69.16666666666667,0.6667
5719,마일22,12,10,50.583333333333336,0.8333
9297,엘리시움,12,8,67.58333333333333,0.6667
12035,피터팬(1953)[한글자막],12,7,23.583333333333332,0.5833
12965,원티드(2008),12,8,81.66666666666667,0.6667
12996,매드맥스:로드워,12,6,34.583333333333336,0.5
4565,죄많은소녀,12,7,59.75,0.5833
2343,오픈더도어,11,9,42.54545454545455,0.8182
511,강철비,11,8,86.9090909090909,0.7273
4874,스타워즈:깨어난포스,11,10,96.36363636363636,0.9091
10972,캐스트어웨이,11,7,119.63636363636364,0.6364
1126,본슈프리머시,11,9,100.54545454545455,0.8182
7834,악마는프라다를입는다,11,7,131.8181818181818,0.6364
1878,쇼생크탈출(1994),11,9,89.27272727272727,0.8182
3204,50가지그림자:심연,11,9,160.63636363636363,0.8182
11686,에로스(2004),11,8,15.181818181818182,0.7273
7803,퍼니셔(2004),11,9,86.81818181818181,0.8182
3347,롤러코스터,11,4,90.81818181818181,0.3636
14123,킹덤오브헤븐,11,5,91.72727272727273,0.4545
4217,프로젝트마스,11,7,13.181818181818182,0.6364
2611,벅스라이프,11,8,68.72727272727273,0.7273
7476,가타카(1997),11,7,46.90909090909091,0.6364
12885,아수라,11,8,67.36363636363636,0.7273
11830,타임투게더,11,8,59.81818181818182,0.7273
3596,샤잠!,11,7,74.0909090909091,0.6364
7890,리치리치,11,8,84.81818181818181,0.7273
10204,겨울왕국[무자막],11,5,121.81818181818181,0.4545
4727,28세미성년,11,6,25.454545454545453,0.5455
14490,어드리프트:우리가함께한바다,11,11,43.81818181818182,1.0
3264,밥정,11,10,53.72727272727273,0.9091
3919,열혈남아(1987),11,4,10.363636363636363,0.3636
10802,프리즌이스케이프,11,7,41.90909090909091,0.6364
11551,몬스터헌터:귀멸의검,11,7,32.72727272727273,0.6364
13236,타짜:원아이드잭,11,4,86.72727272727273,0.3636
4088,뱅가드[별도편성][예고편],11,6,1.6363636363636365,0.5455
596,사도,11,8,95.63636363636364,0.7273
9276,끝까지간다,11,10,81.81818181818181,0.9091
13910,한솔로:스타워즈스토리,11,6,63.18181818181818,0.5455
10531,조제,11,8,22.454545454545453,0.7273
12065,메가로돈,11,7,68.27272727272727,0.6364
6082,내부자들,11,9,86.72727272727273,0.8182
12828,메리포핀스리턴즈,11,7,31.727272727272727,0.6364
2768,돈,11,7,92.18181818181819,0.6364
9755,화이트라이언찰리,11,7,54.54545454545455,0.6364
13515,눈의여왕3:눈과불의마법대결,11,9,81.36363636363636,0.8182
1043,신비한동물사전,11,7,101.27272727272727,0.6364
11860,잠자는숲속의공주,11,7,77.54545454545455,0.6364
7943,패션오브크라이스트(2004),11,6,109.72727272727273,0.5455
10425,인더더스트,11,7,15.363636363636363,0.6364
2338,겨울왕국[영어자막],11,7,134.45454545454547,0.6364
4556,눈의여왕[2D],11,7,58.18181818181818,0.6364
878,파힘,11,10,72.54545454545455,0.9091
5977,메이즈러너,11,9,100.27272727272727,0.8182
11911,맥스피스트,11,6,19.636363636363637,0.5455
559,배트맨대슈퍼맨:저스티스의시작,11,8,94.72727272727273,0.7273
1055,나쁜녀석들,11,9,84.9090909090909,0.8182
2522,프릭스,11,7,64.27272727272727,0.6364
10117,실미도,11,8,100.0909090909091,0.7273
7141,간신,11,7,39.45454545454545,0.6364
3090,인비저블위트니스,11,9,49.36363636363637,0.8182
10141,카모메식당,11,5,57.0,0.4545
12894,기묘한가족,11,7,65.54545454545455,0.6364
7159,심야식당(2015),11,4,43.63636363636363,0.3636
12102,원데이[특별판],11,2,22.09090909090909,0.1818
13646,마틸다(1996),11,8,110.81818181818181,0.7273
11150,양자물리학,11,6,69.36363636363636,0.5455
3441,남한산성,11,8,82.9090909090909,0.7273
6203,더포스트,11,8,68.0909090909091,0.7273
8787,1+3,11,6,22.0,0.5455
9449,귀권,10,7,48.8,0.7
1040,미드나잇버스,10,7,49.3,0.7
2204,비포미드나잇(2013),10,7,74.1,0.7
4418,치킨런,10,6,60.7,0.6
9486,어거스트러쉬(2007),10,6,101.4,0.6
11177,귀여운여인,10,5,96.0,0.5
10724,캐리비안의해적:망자의함,10,6,107.2,0.6
2355,바스터즈:거친녀석들,10,4,100.0,0.4
4955,캐리비안의해적:죽은자는말이없다,10,6,98.7,0.6
7437,맘마미아!2,10,7,85.8,0.7
1609,삼국지:명장여포,10,7,44.7,0.7
10030,킬빌Vol.1,10,5,54.4,0.5
14169,뉴욕라이브러리에서,10,9,89.4,0.9
6802,헤이와이어(2012),10,9,77.2,0.9
1631,단지세상의끝,10,6,47.7,0.6
13711,입영전야,10,8,14.4,0.8
9894,K2,10,6,54.3,0.6
2932,흐르는강물처럼,10,8,84.4,0.8
7406,팅커벨4:날개의비밀,10,9,57.9,0.9
9120,피와뼈(2004),10,4,64.6,0.4
9417,액트오브킬링,10,8,38.3,0.8
1748,서치,10,7,86.6,0.7
11525,오!문희,10,5,51.6,0.5
121,블러드샷,10,6,23.7,0.6
2328,변호인,10,9,97.8,0.9
2813,수퍼배드(2007),10,5,28.9,0.5
3442,신데렐라3,10,6,42.0,0.6
2461,레고무비,10,8,81.4,0.8
13879,리스타트,10,7,19.3,0.7
4922,28시간후:더비기닝,10,5,19.0,0.5
1701,변신(2019),10,7,29.7,0.7
2182,리틀포레스트:여름과가을,10,7,78.0,0.7
6679,미이라2,10,5,76.5,0.5
6506,울프콜,10,8,40.1,0.8
10113,이상한나라의앨리스(2010)[한글자막],10,6,69.2,0.6
8736,늑대와춤을:디오리지널,10,9,135.3,0.9
7732,내가죽던날,10,5,35.5,0.5
462,페르디난드,10,4,122.2,0.4
5971,곰돌이푸다시만나행복해,10,8,63.2,0.8
7472,라스트프론티어,10,7,55.8,0.7
1971,인턴,10,9,105.1,0.9
8834,오즈의마법사:돌아온도로시[우리말],10,7,90.1,0.7
6948,천문:하늘에묻는다,10,8,70.6,0.8
5385,덩케르크,10,6,58.6,0.6
7838,엔드오브왓치(2012),10,8,53.4,0.8
2664,크리미널스쿼드,10,5,32.8,0.5
8594,아이캔스피크,10,6,77.6,0.6
12660,롤플레이(2012),10,6,7.8,0.6
12811,지옥의묵시록(1979),10,7,93.3,0.7
2531,베이컨시,10,7,71.0,0.7
1140,간기남(2012),10,3,33.6,0.3
5132,리바이어던,10,7,8.7,0.7
2706,올라프의겨울왕국어드벤처,10,6,28.8,0.6
3147,딥워터호라이즌,10,8,61.2,0.8
5419,아이필프리티,10,7,81.3,0.7
14053,굿윌헌팅,10,6,95.2,0.6
13460,미스슬로운,10,8,63.7,0.8
8103,챔피언(2018),9,9,57.888888888888886,1.0
13683,파울라,9,6,27.333333333333332,0.6667
7413,웰컴투동막골(2005),9,7,96.66666666666667,0.7778
4328,바람의검심:전설의최후편,9,6,47.111111111111114,0.6667
13307,이웃사람,9,4,52.22222222222222,0.4444
11261,롱샷,9,6,107.11111111111111,0.6667
7749,형사,9,9,16.666666666666668,1.0
11026,캐리비안의해적:낯선조류,9,7,90.55555555555556,0.7778
1674,검신의제국2,9,4,31.11111111111111,0.4444
7563,빠삐용(2017),9,6,63.77777777777778,0.6667
8064,독전,9,7,72.88888888888889,0.7778
11446,바람(2009),9,6,85.22222222222223,0.6667
7869,마미,9,5,41.44444444444444,0.5556
7591,발레리안:천개행성의도시,9,7,68.0,0.7778
4336,적인걸용의강림,9,5,57.666666666666664,0.5556
10829,햄스테드,9,4,40.0,0.4444
6748,헬렌:내영혼의자화상,9,5,52.111111111111114,0.5556
1540,케빈에대하여(2011),9,5,79.0,0.5556
13362,지.아이.제인(1997),9,6,101.0,0.6667
745,나쁜녀석들2,9,5,91.66666666666667,0.5556
11348,거룩한계보,9,6,100.44444444444444,0.6667
7401,굿나잇마미,9,5,37.111111111111114,0.5556
13377,쥬라기공원,9,4,65.0,0.4444
3569,징기스칸의후예,9,5,26.77777777777778,0.5556
4264,스파이게임(2017),9,8,97.77777777777777,0.8889
7619,나의별에게,9,7,74.55555555555556,0.7778
303,연가시,9,6,76.22222222222223,0.6667
3028,펜트하우스코끼리,9,4,38.666666666666664,0.4444
7464,본얼티메이텀,9,7,68.77777777777777,0.7778
1465,"힘을내요,미스터리",9,4,67.33333333333333,0.4444
10875,환상의마로나,9,4,25.666666666666668,0.4444
4414,우는남자,9,6,73.11111111111111,0.6667
9638,파이어스톰,9,7,56.77777777777778,0.7778
12608,로즈와마틴의유령퇴치주식회사,9,2,38.111111111111114,0.2222
6997,뷰티풀뱀파이어(2018),9,6,18.88888888888889,0.6667
1131,7솔져스,9,7,18.333333333333332,0.7778
2635,트랜스포머3,9,6,48.666666666666664,0.6667
12635,알리타:배틀엔젤,9,7,136.11111111111111,0.7778
8615,다이노소어어드벤처:백악기공룡대백과,9,6,84.66666666666667,0.6667
4223,미이라(1999),9,3,91.11111111111111,0.3333
3710,형,9,5,47.666666666666664,0.5556
9305,사무라이검신,9,7,56.333333333333336,0.7778
8584,스타워즈4:새로운희망,9,7,139.22222222222223,0.7778
4439,앤트맨,9,6,87.33333333333333,0.6667
6885,몰리스게임,9,5,79.66666666666667,0.5556
722,가버나움,9,6,100.11111111111111,0.6667
11635,갓오브이집트,9,8,67.22222222222223,0.8889
9210,더컴퍼니맨(2010),9,6,76.77777777777777,0.6667
14137,다크나이트,9,8,105.55555555555556,0.8889
4473,범죄해결특수반,9,4,52.666666666666664,0.4444
176,서울역,9,6,14.555555555555555,0.6667
13496,걸,9,6,24.77777777777778,0.6667
1945,내남자,9,6,45.77777777777778,0.6667
14167,부라더,9,9,52.888888888888886,1.0
8786,라스트풀메저,9,7,69.66666666666667,0.7778
13489,라스칼라갈라콘서트:별들을다시보려고,9,5,27.22222222222222,0.5556
1986,비바리움,9,7,61.77777777777778,0.7778
1996,월터의상상은현실이된다,9,4,87.0,0.4444
5007,사라져버린,9,9,65.77777777777777,1.0
14371,다이버전트,9,9,117.44444444444444,1.0
613,메모리즈[단편],9,4,18.0,0.4444
12726,협상,9,5,113.11111111111111,0.5556
4023,아저씨,9,4,78.0,0.4444
2071,2012,9,8,120.44444444444444,0.8889
2454,OCEAN가입하기,9,8,1.0,0.8889
8508,부당거래,9,7,150.55555555555554,0.7778
608,너와100번째사랑,9,5,33.55555555555556,0.5556
3774,기생충:흑백판,9,6,31.11111111111111,0.6667
4854,에베레스트,9,8,57.44444444444444,0.8889
1686,팅커벨,9,6,75.22222222222223,0.6667
11498,써니,9,7,112.11111111111111,0.7778
5557,스타워즈5:제국의역습,9,7,87.22222222222223,0.7778
9686,엑스맨:다크피닉스,9,4,42.333333333333336,0.4444
10658,램페이지(2018),9,4,38.888888888888886,0.4444
13518,12솔져스,9,7,60.111111111111114,0.7778
5601,아메리칸패스토럴,9,7,64.44444444444444,0.7778
7336,위베어베어스더무비,9,7,38.77777777777778,0.7778
11934,킹콩(2005),9,5,88.11111111111111,0.5556
5909,파이널리벤지,9,9,31.555555555555557,1.0
62,그렇게아버지가된다,9,6,42.44444444444444,0.6667
11617,카운트다운,9,5,123.77777777777777,0.5556
966,더셰프,9,3,101.11111111111111,0.3333
8482,보이후드,9,6,85.22222222222223,0.6667
8441,제인에어(1944),9,4,64.88888888888889,0.4444
7263,퍼시픽림:업라이징,9,5,76.44444444444444,0.5556
8468,작전(2009),9,5,111.11111111111111,0.5556
8470,러덜리스,9,6,78.0,0.6667
73,한나,9,3,81.44444444444444,0.3333
2293,브레이브언더파이어,9,7,71.77777777777777,0.7778
9769,간신[감독판],9,5,44.22222222222222,0.5556
3345,황후화(2006),9,5,72.44444444444444,0.5556
6957,영웅:천하의시작(2002)[무삭제판],8,6,65.875,0.75
1069,남매의여름밤,8,4,16.5,0.5
6954,러브앤프렌즈,8,6,25.875,0.75
6871,계춘할망,8,3,101.875,0.375
11379,스파이더맨2,8,8,108.875,1.0
11746,에반올마이티,8,5,100.5,0.625
1254,그녀의비밀정원,8,5,9.25,0.625
4133,생존:러스트크릭,8,5,68.75,0.625
13457,나는왕이로소이다,8,4,80.25,0.5
11313,엣지오브투모로우,8,3,101.75,0.375
3297,트리플스렛,8,6,52.875,0.75
6985,진링의13소녀,8,3,100.5,0.375
7353,크루즈패밀리[2D],8,6,184.625,0.75
3308,블리딩스틸,8,6,78.125,0.75
5460,비독:파리의황제,8,5,43.75,0.625
7260,타임패러독스,8,3,47.875,0.375
5738,장산범,8,7,35.125,0.875
11727,스파이,8,5,70.125,0.625
11836,키스오브뱀파이어(2012),8,6,31.625,0.75
11384,내꿈은컬러꿈,8,6,6.375,0.75
13600,인베이젼2020,8,5,71.375,0.625
5445,소드마스터:절대강호의죽음,8,4,62.875,0.5
3245,바람난가족(2003),8,4,42.0,0.5
12153,덕구,8,5,66.625,0.625
12135,로지(2018),8,6,45.5,0.75
3481,맨인더다크,8,8,79.5,1.0
13503,남자가사랑할때,8,5,92.625,0.625
12212,마다가스카의펭귄[2D],8,4,123.0,0.5
12239,에로스:왕가위감독[특별판],8,6,14.75,0.75
11978,블라인드(2007),8,4,67.75,0.5
4130,"광해,왕이된남자",8,6,97.5,0.75
1716,시크릿어페어,8,3,14.5,0.375
14238,칙파이트,8,7,1.125,0.875
14164,어니스트씨프[별도편성][예고편],8,5,1.125,0.625
5098,스탠리의도시락,8,5,38.375,0.625
5966,몽타주,8,4,101.875,0.5
5116,국가대표2,8,2,28.0,0.25
5121,레슬러,8,5,81.75,0.625
12583,윈드리버[감독판],8,6,120.125,0.75
14054,A-특공대,8,8,81.0,1.0
8525,오지않는아이,8,8,60.25,1.0
2738,도어락,8,4,73.25,0.5
8464,화이트하우스다운,8,5,111.375,0.625
13952,노트북,8,5,134.0,0.625
1811,패딩턴,8,6,184.0,0.75
12292,U235:무적의잠수함,8,7,36.625,0.875
10459,일대종사곽가권,8,4,20.75,0.5
8304,거룩한분노,8,7,4.75,0.875
5218,어린왕자(2015),8,3,66.125,0.375
13882,늑대와빨간재킷,8,4,41.5,0.5
4385,판도라,8,5,121.5,0.625
2560,니드포스피드,8,3,47.625,0.375
4506,파리로가는길,8,5,51.875,0.625
8842,덤보,8,5,52.5,0.625
9247,피노키오,8,5,40.375,0.625
6080,롤플레이2:동침,8,5,11.125,0.625
4716,캐리비안의해적:세상의끝에서,8,5,132.0,0.625
9463,곰돌이푸우,8,7,43.625,0.875
4657,맨온렛지(2012),8,6,82.125,0.75
4728,미드소마,8,3,83.25,0.375
9482,리틀드래곤코코넛2:정글대탐험,8,4,57.25,0.5
3928,타오르는여인의초상,8,3,64.375,0.375
12934,말모이,8,6,54.875,0.75
2419,신문기자,8,4,45.375,0.5
8858,신황제를위하여,8,5,22.0,0.625
2120,마티나:위험한정사,8,4,30.875,0.5
2438,더킹,8,5,114.25,0.625
9934,"오전0시,키스하러와줘",8,5,70.125,0.625
2056,터널(2016),8,6,99.625,0.75
12671,스타이즈본,8,2,69.875,0.25
4517,나이트언데드,8,8,59.375,1.0
14309,"당신,거기있어줄래요",8,5,55.25,0.625
6330,사운드오브뮤직(1965),8,6,192.0,0.75
2828,베일리어게인,8,6,41.875,0.75
961,보르도우정여행,8,5,79.125,0.625
13693,유령신부,8,4,30.25,0.5
7761,추격자(2008),8,7,110.0,0.875
5271,아이덴티티(2003),8,3,38.375,0.375
1653,나의사랑나의신부,8,4,119.0,0.5
12326,레지던트이블5:최후의심판,8,6,57.0,0.75
1528,비밀은없다,8,4,79.5,0.5
5348,장교와스파이,8,7,45.5,0.875
6714,파퍼씨네펭귄들(2011),8,6,56.375,0.75
1610,히든피겨스,8,6,145.625,0.75
1659,국제시장,8,5,102.375,0.625
1600,그래도좋아해,8,3,117.75,0.375
10938,킹메이커(2012),8,6,61.0,0.75
13708,완벽한가족,8,5,52.625,0.625
1047,로그원:스타워즈스토리,8,7,46.75,0.875
7864,카트,8,7,46.875,0.875
1051,강남1970[무삭제판],8,7,129.125,0.875
13852,"은밀한계절,봄",8,6,55.25,0.75
3026,벤자민버튼의시간은거꾸로간다,8,6,127.0,0.75
10780,비스트(2019),8,6,83.875,0.75
7697,탐정:더비기닝,8,7,129.625,0.875
5434,모비딕(2011),8,6,89.875,0.75
12293,창궐,8,3,112.0,0.375
4365,겟머니,8,8,59.75,1.0
11061,대장김창수,8,5,36.5,0.625
4367,너는내운명,8,6,49.125,0.75
5795,백문오갑,8,6,27.125,0.75
4298,미씽:사라진여자,8,5,77.375,0.625
5240,하녀(2010),8,5,51.5,0.625
13651,토미리존스의쓰리베리얼,8,2,75.625,0.25
3865,50가지그림자:해방,7,6,145.85714285714286,0.8571
13088,쿵푸팬더2,7,3,113.42857142857143,0.4286
653,쿵푸요가,7,6,42.857142857142854,0.8571
3936,아델라인:멈춰진시간,7,5,71.85714285714286,0.7143
561,나를찾아줘(2019),7,4,1.0,0.5714
1052,환상속의그대,7,6,46.0,0.8571
3934,"안녕,나의소녀",7,6,128.57142857142858,0.8571
6069,라스트레터(2018)[별도편성][예고편],7,4,1.8571428571428572,0.5714
13033,김종욱찾기,7,4,59.857142857142854,0.5714
12765,스텝업:올인,7,5,54.857142857142854,0.7143
4155,지구:놀라운하루,7,4,73.71428571428571,0.5714
3855,천룡팔부-두전창궁,7,6,1.0,0.8571
6044,신의한수,7,5,122.14285714285714,0.7143
6789,라라걸,7,3,5.428571428571429,0.4286
977,포레스트검프,7,5,22.285714285714285,0.7143
1089,대지진(2016),7,5,34.57142857142857,0.7143
5985,빌리엘리어트(2000),7,6,104.85714285714286,0.8571
1125,트로이그레이트워,7,5,1.2857142857142858,0.7143
6580,보리vs매켄로,7,4,36.0,0.5714
6626,제인에어,7,5,132.42857142857142,0.7143
578,그날의분위기,7,4,66.71428571428571,0.5714
6657,동사서독리덕스(2008),7,5,28.142857142857142,0.7143
3748,눈의여왕2:트롤의마법거울,7,5,26.571428571428573,0.7143
4065,엑소더스:신들과왕들,7,4,107.85714285714286,0.5714
6859,침묵의시선,7,5,32.0,0.7143
4102,좋아해줘(2016),7,5,70.0,0.7143
6673,바람과함께사라지다(2012),7,4,102.14285714285714,0.5714
12156,에이트빌로우(2006),7,1,68.57142857142857,0.1429
938,울지마톤즈2:슈크란바바,7,4,49.857142857142854,0.5714
13133,메가로돈:거대상어의습격,7,4,13.714285714285714,0.5714
6468,표적,7,6,45.857142857142854,0.8571
4059,미션임파서블:폴아웃,7,5,40.285714285714285,0.7143
12627,광대들:풍문조작단,7,6,19.714285714285715,0.8571
3575,킹덤,7,4,62.142857142857146,0.5714
4114,팀버튼의크리스마스악몽(1993),7,5,68.71428571428571,0.7143
12652,에너미오브스테이트(1998),7,7,93.57142857142857,1.0
6350,헬로우고스트,7,5,77.0,0.7143
4039,우리가족:라멘샵,7,6,61.0,0.8571
520,런던해즈폴른,7,5,76.85714285714286,0.7143
5760,멋진하루,7,4,23.285714285714285,0.5714
9446,3022:지구대폭발,7,5,10.857142857142858,0.7143
7693,니키타[리마스터링],7,4,73.14285714285714,0.5714
3471,나는나를해고하지않는다,7,6,52.142857142857146,0.8571
5096,왕의남자,7,2,76.14285714285714,0.2857
1887,그녀를믿지마세요,7,7,66.14285714285714,1.0
5119,어글리돌,7,6,16.714285714285715,0.8571
2652,컨저링,7,5,94.85714285714286,0.7143
8605,더랍스터,7,5,53.57142857142857,0.7143
2657,팅커벨5:해적요정,7,6,95.28571428571429,0.8571
8589,화차,7,6,60.42857142857143,0.8571
10317,뮬란:전사의귀환[리마스터링],7,3,31.142857142857142,0.4286
210,청춘연애,7,4,27.142857142857142,0.5714
10347,바람의검심:교토대화재편,7,2,22.142857142857142,0.2857
5135,스파이더맨,7,5,62.42857142857143,0.7143
8520,첫키스만50번째(2018),7,2,13.714285714285714,0.2857
10395,초속5센티미터,7,4,45.857142857142854,0.5714
8339,나홀로집에3,7,6,72.85714285714286,0.8571
5193,애나벨,7,6,105.42857142857143,0.8571
1776,메이즈러너:스코치트라이얼,7,6,91.42857142857143,0.8571
8278,그집,7,3,16.428571428571427,0.4286
8274,유랑지구,7,4,97.28571428571429,0.5714
2817,로맨틱홀리데이,7,6,131.57142857142858,0.8571
8237,배틀필드2025,7,7,11.714285714285714,1.0
1696,윤희에게,7,4,76.71428571428571,0.5714
5234,K-19위도우메이커(2001),7,5,125.0,0.7143
8184,범털,7,4,30.571428571428573,0.5714
10695,잔칫날,7,4,33.0,0.5714
10703,반고흐:위대한유산,7,7,73.57142857142857,1.0
5244,리틀프린세스소피아:진정한용기,7,4,29.428571428571427,0.5714
1903,스푹스:MI5,7,7,78.0,1.0
8741,아이[별도편성][예고편],7,6,1.5714285714285714,0.8571
13868,돌멩이,7,5,66.0,0.7143
4485,삼국지:명장관우(2011),7,6,61.0,0.8571
9455,컨테이젼,7,7,105.28571428571429,1.0
9473,볼트,7,7,77.14285714285714,1.0
4653,28주후,7,6,51.142857142857146,0.8571
11,앵그리버드더무비,7,6,112.0,0.8571
14545,노프라블랜드,7,5,11.571428571428571,0.7143
55,당갈,7,4,216.71428571428572,0.5714
2398,겟스마트,7,6,58.714285714285715,0.8571
9201,치외법권,7,3,91.14285714285714,0.4286
4891,당신이사랑하는동안에(2004),7,5,64.14285714285714,0.7143
9121,인크레더블헐크(2008),7,4,85.57142857142857,0.5714
2109,영웅본색(1986),7,6,62.714285714285715,0.8571
9917,벤이즈백,7,5,57.285714285714285,0.7143
9052,돈맛(2016),7,3,29.571428571428573,0.4286
9959,아가씨[확장판],7,3,51.42857142857143,0.4286
2462,빅대디(1999),7,6,78.57142857142857,0.8571
9965,원초적본능(1992),7,7,30.0,1.0
4937,퍼스널쇼퍼,7,4,17.142857142857142,0.5714
129,더로드(2009),7,6,57.285714285714285,0.8571
2050,멀리가지마라,7,3,22.571428571428573,0.4286
10017,윈드토커,7,6,134.0,0.8571
2482,아기배달부스토크,7,4,77.71428571428571,0.5714
10053,하이큐!!땅VS하늘,7,6,31.285714285714285,0.8571
14303,미비포유,7,6,23.0,0.8571
10135,시칠리아햇빛아래,7,4,8.285714285714286,0.5714
14213,아메리칸스나이퍼,7,5,83.71428571428571,0.7143
8123,애쉬래드:트롤의숲,7,5,44.714285714285715,0.7143
8241,"부르고뉴,와인에서찾은인생",7,5,75.85714285714286,0.7143
7445,액트오브밸러:최정예특수부대,7,6,68.42857142857143,0.8571
5441,콜로니,7,5,51.42857142857143,0.7143
11369,클래식,7,4,102.57142857142857,0.5714
7509,블루아워,7,5,24.285714285714285,0.7143
11391,"가장따뜻한색,블루",7,4,14.142857142857142,0.5714
11414,더프린세스:도둑맞은공주,7,3,66.57142857142857,0.4286
5464,그여자작사그남자작곡,7,3,93.0,0.4286
403,사탄의인형2,7,5,73.28571428571429,0.7143
5475,도살자들:돌아온텍사스전기톱살인자,7,3,69.14285714285714,0.4286
7432,1945항일전쟁,7,5,34.142857142857146,0.7143
3247,첨밀밀,7,3,82.57142857142857,0.4286
1386,순수의시대(2014)[무삭제판],7,5,39.714285714285715,0.7143
5499,함정(2015),7,6,24.285714285714285,0.8571
1366,까시,7,4,17.571428571428573,0.5714
13575,알라딘-램프의신,7,5,1.0,0.7143
7312,초능력자,7,4,90.28571428571429,0.5714
11604,체실비치에서,7,6,27.857142857142858,0.8571
7298,미드나잇인파리(2011),7,6,52.57142857142857,0.8571
7286,최악의하루,7,5,40.0,0.7143
7271,와호장룡무림강호,7,3,45.857142857142854,0.4286
11627,불한당:나쁜놈들의세상,7,5,99.14285714285714,0.7143
3349,킬링디어,7,5,52.0,0.7143
4228,판의미로:오필리아와세개의열쇠,7,6,45.142857142857146,0.8571
447,마피아Inc,7,7,21.285714285714285,1.0
7209,괴담,7,6,37.0,0.8571
466,이스턴프라미스[리마스터링],7,4,90.28571428571429,0.5714
3430,"그대,고맙소:김호중생애첫팬미팅무비",7,6,132.0,0.8571
4177,더울프오브월스트리트,7,4,84.85714285714286,0.5714
4171,마이리틀자이언트,7,5,62.42857142857143,0.7143
11297,히말라야,7,2,86.28571428571429,0.2857
12837,피아니스트의전설,7,3,152.28571428571428,0.4286
2949,리틀큐,7,6,38.0,0.8571
10863,반지의제왕:반지원정대[확장판],7,4,232.14285714285714,0.5714
5422,해피댄싱,7,6,49.42857142857143,0.8571
11233,올아이즈온미,7,3,48.857142857142854,0.4286
5361,어메이징스파이더맨2,7,6,60.857142857142854,0.8571
2944,레이드:첫번째습격,7,2,48.142857142857146,0.2857
7608,매트릭스2:리로디드,7,5,120.0,0.7143
10987,슈렉2,7,3,61.285714285714285,0.4286
5377,해피해피브레드,7,5,77.14285714285714,0.7143
10857,배트맨비긴즈,7,4,131.85714285714286,0.5714
5344,셜록홈즈,6,5,109.16666666666667,0.8333
13054,팬데믹,6,5,39.5,0.8333
14403,레온,6,4,59.0,0.6667
84,애프터라이프,6,6,75.0,1.0
4912,곡성,6,4,102.33333333333333,0.6667
5843,해피투게더(1997)[리마스터링],6,5,31.833333333333332,0.8333
5767,검우강호(2010),6,2,108.5,0.3333
13490,잔다라어게인:불멸의사랑파트2,6,5,16.666666666666668,0.8333
5232,공작부인:세기의스캔들,6,1,124.16666666666667,0.1667
4800,언페이스풀,6,5,58.0,0.8333
14520,엔테베작전,6,5,20.166666666666668,0.8333
23,연애의목적,6,3,27.5,0.5
5669,대부,6,5,183.0,0.8333
14584,돈의맛,6,3,50.833333333333336,0.5
13778,알라딘2-돌아온자파[우리말],6,4,30.333333333333332,0.6667
13422,아이킬드마이마더,6,4,14.5,0.6667
5282,더마우스,6,2,3.0,0.3333
4721,아일라,6,6,63.166666666666664,1.0
13869,투사부일체(2006),6,6,89.16666666666667,1.0
4713,진실금지구역,6,5,38.0,0.8333
4827,무림타이치-장삼풍,6,4,10.666666666666666,0.6667
