MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
1006,1,19688113,황야는통곡한다,황야는 통곡한다,96,1967,19710124,장편,이탈리아,서부극(웨스턴),
1007,1,20208503,웨스턴스타스,웨스턴 스타스,83,2019,,장편,미국,다큐멘터리,
1008,1,20166281,셜록:죽음의덫,셜록: 죽음의 덫,93,2002,20160714,장편,미국,범죄,15세이상관람가
1009,0,20166281,권법:쿵푸의신,,,,,,,,
1010,3,20166281,돈지오반니,,,,,,,,
1011,0,20166281,괴물(2006),,,,,,,,
1012,15,20166281,집행자,,,,,,,,
1013,1,20125333,전설의주먹,전설의 주먹,153,2012,20130410,장편,한국,드라마,청소년관람불가
1014,2,20125333,만전천심,,,,,,,,
1015,1,20184906,인시디어스:더하우스,인시디어스: 더 하우스,79,2016,20181217,장편,미국,스릴러,15세이상관람가
1016,0,20184906,[OCEAN공개]웰컴투X-월드,,,,,,,,
1017,1,20140689,파리대탈출,파리 대탈출,132,1966,,장편,프랑스,코미디,
1018,1,20163249,은행털이할배와나,은행털이 할배와 나,107,2013,20170208,장편,이스라엘,코미디,15세이상관람가
1019,1,20186141,대테러님로드작전,대테러 님로드 작전,94,2017,,장편,미국,액션,15세이상관람가
1020,1,20199817,보딩스쿨:기숙학교,보딩 스쿨: 기숙학교,111,2018,,장편,미국,공포(호러),15세이상관람가
1021,3,20199817,이비자,,,,,,,,
1022,1,20165090,트루만,트루만,108,2015,,장편,스페인,코미디,15세이상관람가
1023,3,20165090,걸리버여행기,,,,,,,,
1024,0,20165090,리얼(2017)[가치봄],,,,,,,,
1025,0,20165090,심야식당2[가치봄],,,,,,,,
1026,52,20165090,무게,,,,,,,,
1027,1,2022A903,하우투비싱글,하우 투 비 싱글,,2016,,온라인전용,미국,코미디,
1028,1,20136291,여자가사랑할때,여자가 사랑할때,84,2009,20131205,장편,프랑스,드라마,청소년관람불가
1029,1,20136263,대내밀탐009,대내밀탐령령구,98,2009,,장편,홍콩,코미디,
1030,1,20161599,산하고인,산하고인,126,2015,20160310,장편,중국,드라마,12세이상관람가
1031,1,20188801,환생령,환생령,80,2017,20180906,장편,말레이시아,공포(호러),12세이상관람가
1032,2,20188801,포크레인,,,,,,,,
1033,1,20193805,감각:그녀의초상,감각: 그녀의 초상,108,2018,,장편,일본,드라마,청소년관람불가
1034,0,20193805,나는보리[가치봄],,,,,,,,
1035,2,20193805,리얼술래잡기,,,,,,,,
1036,1,20141111,"님아,그강을건너지마오","님아, 그 강을 건너지 마오",85,2014,20141127,장편,한국,다큐멘터리,전체관람가
1037,1,20162442,청년경찰,청년경찰,108,2017,20170809,장편,한국,액션,15세이상관람가
1038,0,20162442,용문비갑[3D],,,,,,,,
1039,7,20162442,아스테릭스,,,,,,,,
1040,1,20205704,미드나잇버스,미드나잇 버스,156,2017,20210204,장편,일본,드라마,12세이상관람가
1041,3,20205704,그때그들,,,,,,,,
1042,1,20161541,열혈강도:위장경찰사기단,열혈강도: 위장 경찰 사기단,102,2015,,장편,홍콩,액션,
1043,3,20161541,신비한동물사전,,,,,,,,
1044,1,20159537,데드쉐도우즈,데드 쉐도우즈,74,2012,,장편,프랑스,공포(호러),청소년관람불가
1045,1,20161870,트럼보,트럼보,124,2015,20160407,장편,미국,드라마,15세이상관람가
1046,1,20202121,베이루트:리미티드아워,베이루트: 리미티드 아워,109,2018,,장편,기타,액션,
1047,1,20163183,로그원:스타워즈스토리,로그 원: 스타워즈 스토리,133,2016,20161228,장편,미국,액션,12세이상관람가
1048,1,20130422,러쉬라이트,러쉬라이트,96,2012,20130718,장편,미국,액션,청소년관람불가
1049,1,20173826,구세주:리턴즈,구세주: 리턴즈,97,2017,20170914,장편,한국,코미디,15세이상관람가
1050,1,19970139,화성침공,팀버튼의 화성침공,106,1996,19970405,장편,미국,SF,고등학생이상관람가
1051,0,19970139,강남1970[무삭제판],,,,,,,,
1052,1,20135543,환상속의그대,환상속의 그대,110,2012,20130516,장편,한국,멜로/로맨스,청소년관람불가
1053,4,20135543,레인메이커,,,,,,,,
1054,1,20197239,왓데이해드,왓 데이 해드,100,2018,20191107,장편,미국,드라마,12세이상관람가
1055,13,20197239,나쁜녀석들,,,,,,,,
1056,0,20197239,늑대의제국(2005),,,,,,,,
1057,4,20197239,진정한용기,,,,,,,,
1058,1,20048596,칠년흔양,칠년흔양,91,2004,,장편,홍콩,코미디,
1059,0,20048596,크로우(1994),,,,,,,,
1060,1,20060220,"사랑하니까,괜찮아","사랑하니까, 괜찮아",111,2006,20060817,장편,한국,멜로/로맨스,12세관람가
1061,0,20060220,더라스트오브어스:인류최후의생존자들,,,,,,,,
1062,4,20060220,러브앤트러블,,,,,,,,
1063,1,20149409,오드토머스,오드토머스,95,2013,20140827,장편,미국,액션,15세이상관람가
1064,1,2022A494,매직마이크XXL,매직 마이크 XXL,,2015,,온라인전용,미국,코미디,
1065,64,2022A494,온다,,,,,,,,
1066,1,20153401,파파좀비,파파좀비,89,2016,20161229,장편,한국,드라마,전체관람가
1067,1,20189335,마지막8월어느기념비의이야기,마지막 8월 : 어느 기념비의 이야기,100,2016,20190221,장편,아르헨티나,다큐멘터리,전체관람가
1068,1,20204233,방세옥3:천면수라,방세옥3: 천면수라,86,2019,,장편,중국,액션,
1069,1,20196773,남매의여름밤,남매의 여름밤,104,2019,20200820,장편,한국,드라마,전체관람가
1070,1,20150382,스피벳:천재발명가의기묘한여행,스피벳: 천재 발명가의 기묘한 여행,105,2013,20171116,장편,프랑스,어드벤처,12세이상관람가
1071,0,20150382,레옹[리마스터링],,,,,,,,
1072,1,20152643,데저트댄서,데저트 댄서,104,2014,,장편,영국,드라마,15세이상관람가
1073,3,20152643,프로디지,,,,,,,,
1074,2,20152643,"무현,두도시이야기",,,,,,,,
1075,0,20152643,폭풍의언덕(2012),,,,,,,,
1076,1,20040772,역전의명수,역전의 명수,122,2004,20050415,장편,한국,코미디,15세관람가
1077,1,20208370,베이비티스,베이비티스,117,2019,20201022,장편,호주,코미디,15세이상관람가
1078,1,20101343,짐승의끝,짐승의 끝,114,2010,20110317,장편,한국,판타지,청소년관람불가
1079,1,20177025,블루월드오더,블루 월드 오더,115,2017,,장편,호주,SF,
1080,1,20174835,마담K,마담 K,92,2017,,장편,홍콩,액션,15세이상관람가
1081,17,20174835,체이스,,,,,,,,
1082,1,20145182,4등,4등,119,2014,20160413,장편,한국,드라마,15세이상관람가
1083,0,20145182,싱글맨(2009),,,,,,,,
1084,17,20145182,크러쉬,,,,,,,,
1085,1,2022A560,브로큰하츠갤러리,브로큰 하츠 갤러리,,2020,,온라인전용,미국,코미디,
1086,1,20048303,월드트레져:운명의창을찾아서,월드 트레져: 운명의 창을 찾아서,105,2004,,장편,미국,액션,15세이상관람가
1087,1,20173077,킹아서:엑스칼리버의부활,킹 아서: 엑스칼리버의 부활,99,2017,20170914,장편,미국,액션,15세이상관람가
1088,1,20194003,쎈서,쎈서,121,2017,20190829,장편,러시아,액션,청소년관람불가
1089,0,20194003,대지진(2016),,,,,,,,
1091,0,20194003,블루벨벳(1986),,,,,,,,
1092,1,19920283,패트리어트게임,패트리어트 게임,115,1992,19920905,장편,미국,스릴러,중학생이상관람가
1093,0,19920283,코드(2000),,,,,,,,
1094,1,20135191,블랙랜섬,블랙랜섬,95,2011,,장편,홍콩,액션,
1095,1,20157325,14호수용소:완전통제구역,14호 수용소: 완전 통제 구역,102,2012,,장편,독일,다큐멘터리,
1096,3,20157325,왈패,,,,,,,,
1097,1,20175929,리볼트:프리즈너오브워,리볼트 : 프리즈너 오브 워,87,2017,,장편,영국,액션,
1098,5,20175929,바디오브라이즈,,,,,,,,
1099,2,20175929,더위치,,,,,,,,
1100,0,20175929,애프터데스(2015),,,,,,,,
1101,2,20175929,오펀:천사의비밀,,,,,,,,
1102,1,20197521,코끼리는그곳에있어,코끼리는 그곳에 있어,234,2018,20191121,장편,중국,드라마,12세이상관람가
1103,1,20060055,"모두들,괜찮아요","모두들, 괜찮아요?",104,2005,20060324,장편,한국,드라마,15세관람가
1104,1,20088492,웨이오브워,웨이 오브 워,90,2009,,장편,미국,액션,
1105,1,19770104,뻐꾸기둥지위로날아간새,뻐꾸기둥지위로 날아간 새,130,1975,19770917,장편,미국,드라마,
1106,0,19770104,기생충:흑백판[별도편성][예고편],,,,,,,,
1107,3,19770104,마이플레이스,,,,,,,,
1108,1,20132510,노던라이트,노던 라이트,87,2009,,장편,미국,스릴러,청소년관람불가
1109,1,20176051,렛더선샤인인,렛 더 선샤인 인,95,2017,20180426,장편,프랑스,코미디,15세이상관람가
1110,3,20176051,라스트워리어,,,,,,,,
1111,1,20173389,신몽키킹:여인천국,신몽키킹: 여인천국,90,2017,20170921,장편,중국,판타지,15세이상관람가
1112,4,20173389,엘로이즈,,,,,,,,
1113,0,20173389,쇼콜라(2017),,,,,,,,
1115,1,2022A114,와일드프린세스,와일드 프린세스,,2001,,온라인전용,미국,드라마,
1116,1,20192661,리벤지:엄마의분노,리벤지: 엄마의 분노,89,2017,20190710,장편,미국,액션,청소년관람불가
1117,1,20172141,나인스라이프,나인스 라이프,107,2016,20170907,장편,영국,미스터리,15세이상관람가
1118,0,20172141,전설의고향(2007),,,,,,,,
1119,4,20172141,당문,,,,,,,,
1120,1,20070084,이장과군수,이장과 군수,113,2007,20070329,장편,한국,코미디,12세이상관람가
1121,1,20119770,세상의모든계절,세상의 모든 계절,129,2010,20110324,장편,미국,드라마,12세이상관람가
1122,2,20119770,하드킬,,,,,,,,
1124,1,20199254,소림쿵푸:마지막대결,소림쿵푸: 마지막 대결,65,2018,20191230,장편,중국,액션,12세이상관람가
1125,1,20185476,트로이그레이트워,트로이 그레이트 워,90,2017,20190131,장편,미국,전쟁,15세이상관람가
1126,1,20040615,본슈프리머시,본 슈프리머시,110,2004,20040820,장편,미국,액션,15세관람가
1127,1,20175921,나의펜싱선생님,나의 펜싱 선생님,98,2015,,장편,핀란드,드라마,
1128,2,20175921,로스트리버,,,,,,,,
1129,1,20174187,120BPM,120 BPM,143,2017,20180315,장편,프랑스,드라마,청소년관람불가
1130,16,20174187,인크레더블,,,,,,,,
1131,1,20198881,7솔져스,7 솔져스,110,2017,,장편,미국,액션,청소년관람불가
1132,1,20196144,USS인디애나폴리스,USS 인디애나폴리스,130,2016,,장편,미국,액션,15세이상관람가
1133,0,20196144,부러진화살(2011),,,,,,,,
1134,1,20148751,내어머니의인생,내 어머니의 인생,118,2011,,장편,일본,드라마,12세이상관람가
1135,0,20148751,힛쳐(2007),,,,,,,,
1136,1,20136290,베일을쓴소녀,베일을 쓴 소녀,111,2013,20140123,장편,프랑스,드라마,청소년관람불가
1137,0,20136290,로스타임라이프후반전1,,,,,,,,
1139,2,20136290,어메이징스파이더맨,,,,,,,,
1140,0,20136290,간기남(2012),,,,,,,,
1141,1,20180164,패왕화스페셜포스,패왕화 스페셜 포스,101,2016,20180201,장편,홍콩,액션,15세이상관람가
1142,0,20180164,분홍신(1948),,,,,,,,
1143,1,19890110,최후태감,최후태감,90,1988,19890218,장편,홍콩,사극,고등학생이상관람가
1144,27,19890110,그리스,,,,,,,,
1145,0,19890110,람보[특별판],,,,,,,,
1146,1,20191125,천하제패:반란의시대,천하제패 : 반란의 시대,99,2019,,장편,중국,액션,
1147,1,20161381,인더섀도우오브우먼,인 더 섀도우 오브 우먼,74,2015,20160128,장편,프랑스,드라마,15세이상관람가
1148,1,20190138,사무라이선생님,사무라이 선생님,94,2017,,장편,일본,코미디,12세이상관람가
1149,9,20190138,데드캠프,,,,,,,,
1150,1,20142301,박스트롤,박스트롤,96,2014,20141106,장편,미국,애니메이션,전체관람가
1151,1,20193530,특종병기전랑:마약전쟁,특종병기 전랑:마약전쟁,64,2018,,장편,중국,액션,15세이상관람가
1152,1,19930405,리얼맥코이,리얼 맥코이,103,1993,19931225,장편,미국,드라마,중학생이상관람가
1153,1,20183583,폰조,폰조,103,2020,20201014,장편,미국,범죄,청소년관람불가
1154,0,20183583,콰이어트플레이스[다국어자막],,,,,,,,
1155,12,20183583,배틀로얄,,,,,,,,
1156,1,20135821,해롤드앤쿠마3:크리스마스대작전,해롤드 앤 쿠마 3 : 크리스마스 대작전,90,2011,,장편,미국,코미디,
1157,1,19880006,연산일기,연산일기,118,1987,19880218,장편,한국,사극,미성년자관람불가
1158,3,19880006,북스마트,,,,,,,,
1159,7,19880006,폭설,,,,,,,,
1160,1,20193442,다크아일랜드,다크 아일랜드,85,2017,,장편,미국,미스터리,15세이상관람가
1161,1,20162169,다크투어리스트,다크 투어리스트,81,2012,20161027,장편,미국,범죄,청소년관람불가
1162,1,20040687,아나콘다2:사라지지않는저주,아나콘다2 : 사라지지 않는 저주,96,2004,20050415,장편,미국,공포(호러),12세관람가
1163,0,20040687,나는네가캠퍼스에서한일을알고있다(2009),,,,,,,,
1164,1,20149299,파일:4022일의사육,파일 : 4022일의 사육,92,2014,20151210,장편,한국,미스터리,청소년관람불가
1165,1,2022A782,지나가는이,지나가는 이,,2017,,온라인전용,몽고,드라마,
1166,1,20163321,미스터홈즈,미스터 홈즈,103,2015,20160526,장편,영국,범죄,12세이상관람가
1167,1,20173064,영원스,영원스,99,2014,,장편,미국,SF,15세이상관람가
1169,1,20161582,사무라이헌터,사무라이헌터,84,2015,20160127,장편,일본,액션,15세이상관람가
1170,0,20161582,장고2-돌아온장고,,,,,,,,
1171,1,20152163,다크코너스,다크 코너스,88,2006,,장편,영국,스릴러,청소년관람불가
1172,16,20152163,집착,,,,,,,,
1173,1,20198045,데이즈오브파워,데이즈 오브 파워,101,2018,,장편,미국,액션,
1174,1,19870111,나이트크리프스,나이트 크리프스,88,1986,19870717,장편,미국,공포(호러),미성년자관람불가
1175,1,20124025,알이씨REC,[특별상영] 알이씨REC + 올드랭사인,,,,기타,한국,,
1176,0,20124025,공모자들(2012),,,,,,,,
1177,3,20124025,프로포즈데이,,,,,,,,
1178,1,20183345,한강에게,한강에게,89,2018,20190404,장편,한국,드라마,12세이상관람가
1179,1,20179901,혹성탈출:종의전쟁,혹성탈출: 종의 전쟁,139,2017,20170815,장편,미국,액션,12세이상관람가
1180,1,20149679,당신의벽이속삭일때,당신의 벽이 속삭일때,95,2013,20141218,장편,독일,스릴러,청소년관람불가
1181,2,20149679,프렌드존,,,,,,,,
1182,2,20149679,백야의탈출,,,,,,,,
1183,3,20149679,사랑에대한모든것,,,,,,,,
1184,0,20149679,버터플라이(2002),,,,,,,,
1185,0,20149679,탈출(1995),,,,,,,,
1186,0,20149679,나의살던고향은해설판,,,,,,,,
1187,2,20149679,딥임팩트,,,,,,,,
1188,10,20149679,종이비행기,,,,,,,,
1189,1,20000171,그녀를보기만해도알수있는것,그녀를 보기만 해도 알수있는 것,109,2000,20000527,장편,미국,드라마,18세관람가
1190,1,2022A036,환등회,환등회,,1914,,온라인전용,미국,드라마,
1192,1,20156206,컷뱅크,컷뱅크,93,2014,,장편,미국,스릴러,15세이상관람가
1193,0,20156206,블루스톰(2005),,,,,,,,
1194,0,20156206,카핑베토벤(2006),,,,,,,,
1195,1,20159645,특별수사:사형수의편지,특별수사: 사형수의 편지,120,2015,20160616,장편,한국,범죄,15세이상관람가
1196,1,20204681,더보이2:돌아온브람스,더 보이 2: 돌아온 브람스,86,2020,20200305,장편,미국,공포(호러),15세이상관람가
1197,1,2022A589,서핑업2:웨이브마니아,서핑업 2: 웨이브 마니아,,2017,,온라인전용,미국,애니메이션,
1198,1,20148708,토스카나웨딩,토스카나 웨딩,108,2014,20140430,장편,네덜란드,멜로/로맨스,청소년관람불가
1199,1,20154001,레버넌트:죽음에서돌아온자,레버넌트: 죽음에서 돌아온 자,156,2015,20160114,장편,미국,어드벤처,15세이상관람가
1200,1,20177086,어퍼펙트데이,어 퍼펙트 데이,105,2016,20170921,장편,스페인,드라마,15세이상관람가
1201,1,20174243,직지코드,직지코드,102,2017,20170628,장편,한국,다큐멘터리,전체관람가
1202,0,20174243,마법사멀린:최후의대결,,,,,,,,
1203,1,20133185,알.이.씨3:제네시스,알.이.씨 3 : 제네시스,80,2012,,장편,스페인,공포(호러),청소년관람불가
1204,1,20170657,일본대침몰:야쿠자대전쟁,일본대침몰: 야쿠자 대전쟁,92,2011,20170206,장편,일본,액션,청소년관람불가
1205,1,20209286,메이킹더룰,메이킹 더 룰,78,2014,,장편,미국,드라마,
1206,1,20198892,그것:저주의시작,그것: 저주의 시작,101,2017,,장편,미국,공포(호러),청소년관람불가
1207,1,20162828,흉가:유령의집,흉가 : 유령의 집,86,2011,20160407,장편,미국,공포(호러),15세이상관람가
1208,1,20203676,믿음의증표,믿음의 증표,98,2015,,장편,미국,드라마,
1209,1,20135657,인시디어스:두번째집,인시디어스: 두번째 집,105,2013,20131205,장편,미국,공포(호러),15세이상관람가
1210,20,20135657,타짜,,,,,,,,
1211,1,20162966,블랙번:죽음의숲,블랙번: 죽음의 숲,84,2015,20160411,장편,캐나다,공포(호러),청소년관람불가
1212,1,20081211,바시르와왈츠를,바시르와 왈츠를,89,2008,20081120,장편,이스라엘,애니메이션,청소년관람불가
1213,2,20081211,블랙이글,,,,,,,,
1215,1,20179044,더스퀘어,더 스퀘어,151,2017,20180802,장편,스웨덴,코미디,15세이상관람가
1216,1,20170383,모놀리스,모놀리스,84,2016,20170420,장편,이탈리아,드라마,12세이상관람가
1217,1,20200822,무영자:군웅할거,무영자: 군웅할거,91,2019,,장편,중국,액션,
1218,1,20161743,네무덤에침을뱉어라3,네 무덤에 침을 뱉어라 3,91,2015,,장편,미국,스릴러,청소년관람불가
1220,1,20197976,루킹포그레이스,루킹 포 그레이스,100,2015,,장편,호주,드라마,
1221,1,20188005,크리스마스의황당한악몽,크리스마스의 황당한 악몽,83,2017,20181206,장편,미국,공포(호러),청소년관람불가
1222,1,2022A481,마우스피스,마우스피스,,2015,,온라인전용,미국,코미디,
1223,1,20130689,트리쉬나,트리쉬나,113,2011,20140320,장편,영국,멜로/로맨스,청소년관람불가
1224,1,20155738,5투7,5 투 7,96,2014,20151119,장편,미국,코미디,15세이상관람가
1225,1,19970322,플러버,플러버,93,1997,19971220,장편,미국,코미디,모든 관람객이 관람할 수 있는 등급
1226,0,19970322,나신의미소,,,,,,,,
1227,1,20203588,브라이언뱅크스,브라이언 뱅크스,99,2018,,장편,미국,드라마,
1228,1,20141776,숏텀12,숏텀 12,96,2013,20150702,장편,미국,드라마,15세이상관람가
1229,0,20141776,메모리즈(2019),,,,,,,,
1230,1,20191263,벌레스크,벌레스크,83,2019,,장편,체코,,
1231,1,20170923,퍼펙트웨폰,퍼펙트 웨폰,87,2016,20170209,장편,미국,액션,청소년관람불가
1233,1,20162627,다이버전트시리즈:얼리전트,다이버전트 시리즈: 얼리전트,120,2016,20160512,장편,미국,액션,12세이상관람가
1234,7,20162627,말로는힘들어,,,,,,,,
1235,1,20152964,더포저,더 포저,95,2015,20150903,장편,미국,범죄,15세이상관람가
1236,1,20199075,울프SWAT,울프 SWAT,125,2018,,장편,터키,액션,
1237,1,20101241,도약선생,도약선생,68,2010,20110630,장편,한국,멜로/로맨스,12세이상관람가
1238,1,20111692,행오버2,행오버 2,102,2011,20110825,장편,미국,코미디,청소년관람불가
1239,1,20193092,캡틴파일럿,캡틴 파일럿,110,2019,,장편,중국,드라마,
1240,0,20193092,터미널(2016),,,,,,,,
1241,102,20193092,정글,,,,,,,,
1242,8,20193092,불편한진실,,,,,,,,
1243,1,20185467,싸이코킬러:잭더리퍼,싸이코 킬러: 잭 더 리퍼,86,2016,,장편,미국,범죄,청소년관람불가
1244,0,20185467,엽문[특별판],,,,,,,,
1245,1,19990247,아이오브비홀더,아이 오브 비홀더,109,1999,19990828,장편,호주,스릴러,18세관람가
1246,6,19990247,호스텔,,,,,,,,
1247,0,19990247,상류사회(2018),,,,,,,,
1248,0,19990247,인샬라(2012),,,,,,,,
1249,0,19990247,골든타임(2019),,,,,,,,
1250,0,19990247,소중한사람[나레이션],,,,,,,,
1251,1,20184464,데드트리거,데드 트리거,91,2017,20181214,장편,미국,액션,15세이상관람가
1252,2,20184464,벌이날다,,,,,,,,
1253,1,20176071,해피어게인,해피 어게인,99,2017,20180328,장편,미국,드라마,15세이상관람가
1254,2,20176071,그녀의비밀정원,,,,,,,,
1255,1,20184160,권력:욕망의올가미,권력: 욕망의 올가미,90,2017,,장편,미국,스릴러,
1256,1,20178621,로봇사용설명서,로봇 사용설명서,76,2016,20171002,장편,이스라엘,액션,15세이상관람가
1257,1,20183503,에일리어네이트,에일리어네이트,85,2016,20180508,장편,미국,SF,15세이상관람가
1258,1,19980028,남자의향기,남자의 향기,98,1998,19980912,장편,한국,멜로/로맨스,18세 미만인 자는 관람할 수 없는 등급
1259,7,19980028,액시던트,,,,,,,,
1260,2,19980028,와일드씽2,,,,,,,,
1261,1,20190581,다이노소어월드,다이노소어 월드,76,2018,20190425,장편,미국,액션,15세이상관람가
1262,0,20190581,사랑과거짓말(2018),,,,,,,,
1263,1,19980231,트루먼쇼,트루먼 쇼,102,1998,19981024,장편,미국,드라마,15세 미만인 자는 관람할 수 없는 등급 
1264,1,20174182,네루다,네루다,107,2016,20170525,장편,칠레,스릴러,청소년관람불가
1265,1,19910215,중환영웅,중환영웅,97,1990,19910518,장편,홍콩,코미디,중학생이상관람가
1266,1,20191593,13일의금요일:음모론의시작,13일의 금요일 : 음모론의 시작,80,2019,,장편,한국,공포(호러),15세이상관람가
1267,13,20191593,콜걸,,,,,,,,
1268,1,20179227,제네시스:새로운시대의서막,제네시스 : 새로운 시대의 서막,81,2016,20170705,장편,미국,SF,15세이상관람가
1269,2,20179227,성판17,,,,,,,,
1271,1,20196223,암스타르담,암스타르담,105,2016,,장편,영국,코미디,
1272,0,20196223,지슬:끝나지않은세월2,,,,,,,,
1273,1,20149388,사막에서연어낚시,사막에서 연어낚시,107,2012,20141016,장편,영국,드라마,12세이상관람가
1274,0,20149388,퀴어영화뷰티풀[감독판],,,,,,,,
1275,2,20149388,노르웨이의숲,,,,,,,,
1276,0,20149388,82년생김지영[가치봄],,,,,,,,
1277,1,20156749,19곰테드2,19곰 테드 2,115,2015,20150625,장편,미국,코미디,청소년관람불가
1278,1,20050362,게이샤의추억,게이샤의 추억,144,2005,20060202,장편,미국,드라마,15세관람가
1279,1,20151782,지금은맞고그때는틀리다,지금은맞고그때는틀리다,120,2015,20150924,장편,한국,드라마,청소년관람불가
1280,0,20151782,신선조-낭인(2013),,,,,,,,
1281,1,20021290,행운초인,행운초인,98,2002,,장편,홍콩,코미디,
1282,1,20159550,워터컬러포스트카드,워터컬러 포스트카드,113,2013,,장편,미국,드라마,
1283,1,20185485,보헤미안랩소디,보헤미안 랩소디,134,2018,20181031,장편,미국,드라마,12세이상관람가
1284,2,20185485,아이스브레이커,,,,,,,,
1285,1,20119420,아이엠넘버포,아이 엠 넘버 포,103,2010,20110224,장편,미국,액션,12세이상관람가
1286,1,20182269,삼국전쟁:전쟁의서막,삼국전쟁: 전쟁의 서막,88,2017,20180719,장편,중국,액션,15세이상관람가
1287,1,20201803,소년아메드,소년 아메드,84,2019,20200730,장편,프랑스,드라마,12세이상관람가
1288,9,20201803,스턱,,,,,,,,
1289,1,20201270,더베스트오브맨,더 베스트 오브 맨,89,2012,,장편,영국,드라마,
1290,1,20040508,아메리칸러브홀릭,아메리칸 러브홀릭,98,2002,20040326,장편,미국,멜로/로맨스,18세관람가
1291,0,20040508,더비스트(2016),,,,,,,,
1292,1,20189201,워랜드,워 랜드,84,2007,20180828,장편,크로아티아,판타지,15세이상관람가
1293,2,20189201,미녀삼총사3,,,,,,,,
1294,2,20189201,악마의손,,,,,,,,
1295,1,20110289,회초리,회초리,104,2011,20110519,장편,한국,드라마,12세이상관람가
1296,2,20110289,귀여운빌리,,,,,,,,
1297,1,20199584,알파:위대한여정,알파 : 위대한 여정,132,2018,,장편,미국,액션,
1298,1,20156978,더위앤더아이,더 위 앤 더 아이,103,2012,,장편,미국,드라마,청소년관람불가
1299,1,20198431,버즈오브프레이(할리퀸의황홀한해방),버즈 오브 프레이(할리 퀸의 황홀한 해방),108,2020,20200205,장편,미국,액션,15세이상관람가
1300,1,20156101,비비안마이어를찾아서,비비안 마이어를 찾아서,83,2013,20150430,장편,미국,다큐멘터리,전체관람가
1301,1,19428007,마음의행로,마음의 행로,125,1942,,장편,미국,드라마,
1302,1,20176761,잠깐만회사좀관두고올게,잠깐만 회사 좀 관두고 올게,113,2017,20171019,장편,일본,드라마,12세이상관람가
1303,1,20180077,파이널리스트,파이널리스트,81,2017,20190124,장편,벨기에,다큐멘터리,전체관람가
1304,0,20180077,배신자(2019),,,,,,,,
1305,1,20177342,내게남은사랑을,내게 남은 사랑을,111,2017,20171102,장편,한국,드라마,12세이상관람가
1306,2,20177342,상록수,,,,,,,,
1307,1,20112874,모래의역습,모래의 역습,77,2011,,장편,한국,다큐멘터리,전체관람가
1308,1,20147509,세이빙MR.뱅크스,세이빙 미스터 뱅크스,125,2013,20140403,장편,미국,코미디,12세이상관람가
1309,1,20208501,라이크어보스,라이크 어 보스,83,2020,,장편,미국,코미디,
1310,0,20208501,대가리2:학교무림,,,,,,,,
1311,1,20192743,다크케이브,다크 케이브,82,2019,,장편,미국,스릴러,15세이상관람가
1312,2,20192743,공동정범,,,,,,,,
1313,2,20192743,스크램블,,,,,,,,
1314,2,20192743,앙드레마티유,,,,,,,,
1315,3,20192743,엘리미네이터,,,,,,,,
1316,1,20185503,킬러인브뤼셀,킬러 인 브뤼셀,86,2017,,장편,벨기에,스릴러,15세이상관람가
1317,2,20185503,천하무쌍,,,,,,,,
1318,3,20185503,씨울프,,,,,,,,
1319,4,20185503,달콤한인생,,,,,,,,
1320,1,20133863,메탈리카스루더네버,메탈리카 스루 더 네버,92,2013,20131114,장편,미국,뮤지컬,15세이상관람가
1322,0,20133863,롱리브더킹:목포영웅[가치봄],,,,,,,,
1323,1,2022A393,더헌팅게임즈,더 헌팅 게임즈,,2017,,온라인전용,미국,드라마,
1324,1,20190811,너의새는노래할수있어,너의 새는 노래할 수 있어,106,2018,20200416,장편,일본,멜로/로맨스,15세이상관람가
1325,2,20190811,투가이즈,,,,,,,,
1326,8,20190811,귀여워,,,,,,,,
1327,4,20190811,나의특별한사랑이야기,,,,,,,,
1328,0,20190811,킬미(2009),,,,,,,,
1329,1,20180143,포제션익스페리먼트,포제션 익스페리먼트,84,2016,,장편,미국,공포(호러),
1330,1,20174742,사랑과욕망의짐노페디,사랑과 욕망의 짐노페디,82,2016,20170706,장편,일본,드라마,청소년관람불가
1331,1,20159651,미스메도우,미스 메도우,87,2014,20150507,장편,미국,드라마,15세이상관람가
1332,1,19638007,샤레이드,샤레이드,114,1963,,,,,
1333,1,20162994,카인드오브머더,카인드 오브 머더,95,2016,20171123,장편,미국,스릴러,15세이상관람가
1334,0,20162994,제인에어(1996),,,,,,,,
1335,1,20204685,파라다이스좀비,파라다이스 좀비,80,2020,,장편,미국,액션,15세이상관람가
1336,1,20011240,아름다운파도와바다,아름다운 파도와 바다,90,2000,,장편,한국,성인물(에로),18세관람가
1337,2,20011240,어댑테이션,,,,,,,,
1338,0,20011240,서프러제트[다국어자막],,,,,,,,
1339,1,20196423,나인볼,나인볼,82,2012,,장편,미국,드라마,
1340,1,20171688,엘리스헤지나,엘리스 헤지나,113,2016,20171207,장편,브라질,드라마,15세이상관람가
1341,5,20171688,플래시백,,,,,,,,
1342,2,20171688,블러드골드,,,,,,,,
1343,1,20183131,행복의알리바이:사진,행복의 알리바이: 사진,115,2016,20180509,장편,일본,코미디,15세이상관람가
1344,0,20183131,헬보이(2004),,,,,,,,
